GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
340030381004,9,"Block Group 4_ Census Tract 381_ Bergen County_ New Jersey",Bergen,690,583,0,53,38,0,16
340270459013,11,"Block Group 3_ Census Tract 459.01_ Morris County_ New Jersey",Morris,656,535,0,110,6,0,5
340170155003,0,"Block Group 3_ Census Tract 155_ Hudson County_ New Jersey",Hudson,1381,234,39,1103,0,0,5
340130155002,8,"Block Group 2_ Census Tract 155_ Essex County_ New Jersey",Essex,938,645,76,92,58,0,67
340130145004,8,"Block Group 4_ Census Tract 145_ Essex County_ New Jersey",Essex,775,401,55,250,69,0,0
340170150001,0,"Block Group 1_ Census Tract 150_ Hudson County_ New Jersey",Hudson,2256,1170,163,362,398,0,163
340130155003,8,"Block Group 3_ Census Tract 155_ Essex County_ New Jersey",Essex,947,707,65,109,51,0,15
340130177001,8,"Block Group 1_ Census Tract 177_ Essex County_ New Jersey",Essex,1271,310,426,401,19,0,115
340170197001,9,"Block Group 1_ Census Tract 197_ Hudson County_ New Jersey",Hudson,2059,1299,225,303,218,0,14
340170155001,0,"Block Group 1_ Census Tract 155_ Hudson County_ New Jersey",Hudson,1106,101,9,949,0,0,47
340170153003,0,"Block Group 3_ Census Tract 153_ Hudson County_ New Jersey",Hudson,2093,164,12,1781,81,11,44
340030383006,9,"Block Group 6_ Census Tract 383_ Bergen County_ New Jersey",Bergen,1267,1080,25,115,0,0,47
340170146001,0,"Block Group 1_ Census Tract 146_ Hudson County_ New Jersey",Hudson,1761,284,47,1158,209,0,63
340130156001,8,"Block Group 1_ Census Tract 156_ Essex County_ New Jersey",Essex,997,527,241,229,0,0,0
340170153001,0,"Block Group 1_ Census Tract 153_ Hudson County_ New Jersey",Hudson,1299,217,44,981,57,0,0
340130177002,8,"Block Group 2_ Census Tract 177_ Essex County_ New Jersey",Essex,734,232,250,202,0,11,39
340170155002,0,"Block Group 2_ Census Tract 155_ Hudson County_ New Jersey",Hudson,1765,297,27,1362,15,0,64
340170152003,0,"Block Group 3_ Census Tract 152_ Hudson County_ New Jersey",Hudson,2934,360,18,2458,0,0,98
340130145001,8,"Block Group 1_ Census Tract 145_ Essex County_ New Jersey",Essex,1568,669,83,589,106,0,121
340130207002,11,"Block Group 2_ Census Tract 207_ Essex County_ New Jersey",Essex,855,707,0,59,89,0,0
340410319004,5,"Block Group 4_ Census Tract 319_ Warren County_ New Jersey",Warren,2141,2052,63,18,0,0,8
340170153002,0,"Block Group 2_ Census Tract 153_ Hudson County_ New Jersey",Hudson,1106,160,9,900,0,0,37
340130144003,8,"Block Group 3_ Census Tract 144_ Essex County_ New Jersey",Essex,643,227,118,244,5,0,49
340270425001,11,"Block Group 1_ Census Tract 425_ Morris County_ New Jersey",Morris,852,826,0,6,20,0,0
340170156002,0,"Block Group 2_ Census Tract 156_ Hudson County_ New Jersey",Hudson,2021,262,28,1723,8,0,0
340170152001,0,"Block Group 1_ Census Tract 152_ Hudson County_ New Jersey",Hudson,1525,942,84,317,85,0,97
340130156003,8,"Block Group 3_ Census Tract 156_ Essex County_ New Jersey",Essex,681,470,91,99,0,5,16
340410318001,5,"Block Group 1_ Census Tract 318_ Warren County_ New Jersey",Warren,607,602,0,5,0,0,0
340130206005,11,"Block Group 5_ Census Tract 206_ Essex County_ New Jersey",Essex,1521,1247,23,0,251,0,0
340170152002,0,"Block Group 2_ Census Tract 152_ Hudson County_ New Jersey",Hudson,3303,846,130,1909,340,0,78
340130157001,8,"Block Group 1_ Census Tract 157_ Essex County_ New Jersey",Essex,1504,419,483,322,198,0,82
340130147002,8,"Block Group 2_ Census Tract 147_ Essex County_ New Jersey",Essex,1106,615,147,193,143,0,8
340130181001,1,"Block Group 1_ Census Tract 181_ Essex County_ New Jersey",Essex,994,28,907,42,0,0,17
340130158003,8,"Block Group 3_ Census Tract 158_ Essex County_ New Jersey",Essex,2419,1347,255,501,226,8,82
340170160001,0,"Block Group 1_ Census Tract 160_ Hudson County_ New Jersey",Hudson,1062,99,13,943,7,0,0
340270458024,11,"Block Group 4_ Census Tract 458.02_ Morris County_ New Jersey",Morris,1008,931,0,58,19,0,0
340270442009,11,"Block Group 9_ Census Tract 442_ Morris County_ New Jersey",Morris,1648,1596,0,0,52,0,0
340130207004,11,"Block Group 4_ Census Tract 207_ Essex County_ New Jersey",Essex,1130,728,8,36,330,0,28
340270437001,11,"Block Group 1_ Census Tract 437_ Morris County_ New Jersey",Morris,1571,1389,15,42,117,0,8
340270433031,11,"Block Group 1_ Census Tract 433.03_ Morris County_ New Jersey",Morris,1702,1561,41,28,72,0,0
340030382001,9,"Block Group 1_ Census Tract 382_ Bergen County_ New Jersey",Bergen,796,694,0,84,18,0,0
340130177003,1,"Block Group 3_ Census Tract 177_ Essex County_ New Jersey",Essex,1285,329,463,382,29,0,82
