GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
5300707403 ,0,Chelan City C Voting District,,905,818,1,54,5,2,25
530610192  ,0,61Meadowdale Voting District,,778,709,10,20,19,4,16
530610471  ,0,61Monroe 3 Voting District,,1879,1439,8,343,33,28,28
530610648  ,0,61Mill Creek 10 Voting District*,,1087,819,26,51,145,12,34
530610717  ,0,61Woodgate Voting District*,,596,475,21,10,68,2,20
530610630  ,0,61Manor Voting District*,,1238,880,44,74,157,18,65
530610225  ,0,61Shadow Wood Voting District*,,961,764,21,53,87,8,28
530610554  ,0,61Alicia Voting District*,,1061,826,7,39,142,5,42
530610695  ,0,61Stone Gate Voting District,,1527,964,62,157,226,30,88
530610698  ,0,61Swamp Creek Voting District,,195,163,3,7,11,7,4
530610631  ,0,61Manordale Voting District*,,1230,945,23,51,161,7,43
5300707208 ,0,Lake Chelan 3 Voting District,,94,69,2,17,2,3,1
530610396  ,0,61Bluff Voting District,,762,720,0,18,12,1,11
530610415  ,0,61Fern Voting District,,258,241,0,9,0,1,7
530610650  ,0,61Mill Creek 12 Voting District,,1081,895,7,27,122,0,30
530610469  ,0,61Monroe 1 Voting District*,,835,685,2,115,5,9,19
530610475  ,0,61Monroe 7 Voting District,,2313,1897,25,165,127,18,81
5303131201 ,0,Quilcene 1 Voting District,,436,374,2,4,3,9,44
530610553  ,0,61Alder Voting District,,502,393,22,26,40,8,13
530610703  ,0,61Totem Falls 3 Voting District,,289,241,0,5,33,0,10
530610701  ,0,61Totem Falls 1 Voting District,,1504,1257,5,43,159,7,33
530610460  ,0,61Mann Voting District,,742,706,3,5,2,8,18
5303131200 ,0,Coyle 1 Voting District,,141,126,2,5,1,0,7
530610154  ,0,61Hemlock Voting District,,1243,926,11,61,192,5,48
5300707211 ,0,Lakeside Rural Voting District,,155,64,0,89,2,0,0
53031WVDABY,0,WV Dabob Bay Voting District,,0,0,0,0,0,0,0
530610679  ,0,61Ricci Voting District*,,178,125,0,51,0,1,1
530610644  ,0,61Mill Creek 6 Voting District,,1871,1277,9,54,442,7,82
530610635  ,0,61Martha Lake Voting District*,,918,763,4,24,101,3,23
530610126  ,0,61Edmonds 24 Voting District,,523,467,1,5,32,6,12
530610657  ,0,61Norma Voting District,,2181,1553,89,121,271,22,125
5301717312 ,0,Voting District 312,,163,91,2,63,4,1,2
5306565040 ,0,Voting District Tum Tum 4,,1206,1148,12,11,9,8,18
530610574  ,0,61Cascadian Voting District*,,969,820,13,52,57,2,25
530610474  ,0,61Monroe 6 Voting District,,3251,2488,366,214,60,75,48
5303535450 ,0,Port Gamble Voting District,,1138,1052,7,28,14,10,27
530610423  ,0,61Gold Bar 2 Voting District,,1059,957,2,38,19,4,39
530610472  ,0,61Monroe 4 Voting District*,,1574,1341,0,162,9,15,47
530610611  ,0,61Hipoint Voting District,,1776,1268,62,132,217,10,87
530610465  A,0,,,0,0,0,0,0,0,0
530610544  ,0,61Tulaco Voting District*,,576,539,0,6,10,0,21
530610576  ,0,61Cavalry Voting District,,1003,929,6,22,5,7,34
5300707143 A,0,,,0,0,0,0,0,0,0
530610639  ,0,61Mill Creek 1 Voting District,,300,245,4,14,32,0,5
5300707143 AA,0,,,0,0,0,0,0,0,0
530610639  A,0,,,0,0,0,0,0,0,0
53063132   ,0,63S Greenbluff Voting District,,816,787,0,11,2,0,16
530610433  ,0,61High Rock Voting District,,1252,1150,6,32,6,9,49
530610662  A,0,,,0,0,0,0,0,0,0
530610618  ,0,61Keeler Voting District,,33,29,1,0,1,2,0
530610123  ,0,61Edmonds 21 Voting District,,593,533,2,9,27,3,19
530610176  ,0,61Lynnwood 19 Voting District,,801,671,10,23,82,2,13
530610465  AA,0,,,0,0,0,0,0,0,0
530610465  AAA,0,,,0,0,0,0,0,0,0
530610056  ,0,61Rhody Ridge Voting District,,622,531,9,16,50,1,15
530610646  ,0,61Mill Creek 8 Leg 44 Voting District,,1121,900,17,45,140,6,13
53061WVEDM1A,0,,,0,0,0,0,0,0,0
530610423  A,0,,,0,0,0,0,0,0,0
530610230  ,0,61Wigen Voting District,,25,20,0,0,1,2,2
530610189  ,0,61Lynnwood 36 Voting District,,694,494,26,7,140,6,21
530610625  ,0,61Lynnwood 26 Voting District*,,45,37,0,1,6,0,1
530610662  ,0,61Pacific Voting District,,158,107,2,25,17,0,7
530610187  ,0,61Lynnwood 34 Voting District*,,1212,757,51,136,194,8,66
530610555  ,0,61Ash Voting District,,529,415,8,22,56,2,26
5300707209 ,0,Lakeside Voting District,,183,150,0,29,2,0,2
530610024  ,0,61Evergreen - C - (61Woods Trail) Voting District,,1652,1241,43,74,188,18,88
530610053  ,0,61Northroad Voting District*,,1412,1045,65,82,121,17,82
530610026  ,0,61Forest Voting District*,,585,496,1,17,48,2,21
530610597  ,0,61Fernwood Voting District,,1101,882,20,39,108,18,34
530610609  ,0,61Hill Voting District*,,802,717,5,19,31,8,22
530610626  ,0,61Lynnwood 31 Voting District*,,573,302,3,9,239,0,20
5306565039 ,0,Voting District Tum Tum 3,,1184,1126,7,14,11,18,8
530610677  ,0,61Rainier Voting District,,495,464,3,19,4,1,4
530610619  ,0,61Kenwood Voting District*,,988,875,3,28,47,7,28
5300707402 ,0,Chelan City B Voting District,,1159,887,0,225,6,23,18
5304326    ,0,43Long Lake Voting District,,139,123,0,5,1,2,8
530610646X ,0,61Mill Creek 8 Leg 1 Voting District,,0,0,0,0,0,0,0
530610627  ,0,61Lynnwood 33 Voting District*,,795,474,16,36,223,6,40
530610176  A,0,,,0,0,0,0,0,0,0
530610177  ,0,61Lynnwood 20 Voting District*,,1020,688,28,52,194,15,43
530610186  ,0,61Lynnwood 30 Voting District*,,1151,764,23,55,260,10,39
530610128  ,0,61Edmonds 26 Voting District,,644,579,5,16,34,0,10
530610178  ,0,61Lynnwood 21 Voting District*,,709,591,13,33,50,2,20
530610125  ,0,61Edmonds 23 Voting District,,613,580,0,5,16,0,12
5306317    ,0,63Colbert Voting District,,980,926,3,15,9,10,17
530610059  ,0,61Walnut Voting District*,,1023,851,2,13,133,3,21
530610654  ,0,61Misty Voting District*,,1018,860,13,40,60,9,36
530610660  ,0,61Olympus Voting District*,,1181,1012,5,36,101,2,25
530610140  ,0,61Edmonds 38 Voting District*,,755,666,7,12,51,1,18
530610172  ,0,61Lynnwood 15 Voting District*,,789,484,11,26,227,4,37
5300707401 ,0,Chelan City A Voting District*,,1455,1160,1,230,10,24,30
530610191  ,0,61Maple Voting District,,265,224,3,10,19,0,9
530610575  ,0,61Cathcart Voting District,,1007,954,4,21,12,6,10
530610572  ,0,61Brook Voting District,,736,584,10,59,60,7,16
530610706  ,0,61Valley Voting District,,86,79,0,0,1,1,5
530610171  ,0,61Lynnwood 14 Voting District,,872,635,13,19,176,6,23
530610019  ,0,61Clover Voting District,,605,538,1,14,33,15,4
530610556  ,0,61Battery Voting District,,860,806,1,28,11,1,13
530610027  ,0,61Freeway Voting District*,,796,711,4,11,53,2,15
530610153  ,0,61Edmonds 51 Voting District,,896,778,10,33,41,15,19
530610169  ,0,61Lynnwood 12 Voting District,,1261,1013,24,89,91,12,32
530610183  ,0,61Lynnwood 27 Voting District,,783,666,10,13,49,2,43
530610179  ,0,61Lynnwood 22 Voting District*,,1064,767,24,110,113,14,36
5303535453 ,0,Striebel Voting District,,1030,930,4,44,13,15,24
530610658  ,0,61North Creek Voting District,,1755,1401,38,133,109,14,60
530610139  ,0,61Edmonds 37 Voting District*,,696,639,6,19,23,3,6
5300707111 ,0,Entiat Rural Voting District,,387,297,3,72,0,4,11
5306565039 A,0,,,0,0,0,0,0,0,0
5301717213 ,0,Voting District 213,,140,115,0,19,0,2,4
530610125  A,0,,,0,0,0,0,0,0,0
530610175  ,0,61Lynnwood 18 Voting District*,,906,675,43,41,137,1,9
530610185  ,0,61Lynnwood 29 Voting District,,946,693,35,63,116,8,31
530610190  ,0,61Lynnwood 37 Voting District,,655,435,32,57,86,12,33
530610166  ,0,61Lynnwood 9 Voting District,,1018,781,6,17,184,8,22
530610188  ,0,61Lynnwood 35 Voting District,,363,313,7,14,19,3,7
530610174  ,0,61Lynnwood 17 Voting District*,,1480,1118,65,75,161,13,48
530610124  ,0,61Edmonds 22 Voting District,,768,687,3,16,22,14,26
5304318    ,0,43Hawk Creek Voting District,,151,135,0,6,3,5,2
5306323    ,0,63Dartford Voting District,,494,472,0,5,1,10,6
530610160  ,0,61Lynnwood 3 Voting District*,,1082,761,39,52,165,12,53
530610585  ,0,61Elwood Voting District,,733,622,9,40,28,9,25
530610692  ,0,61Stafford Voting District,,1327,1116,5,52,111,2,41
530610718  ,0,61Woodland Voting District,,935,879,5,10,19,2,20
530610157  ,0,61Interstate Voting District*,,122,83,0,7,26,1,5
530610616  ,0,61Jewell Voting District,,777,702,3,29,13,12,18
53061WVEDM1,0,WV Edmonds 1 Voting District,,0,0,0,0,0,0,0
530610103  ,0,61Edmonds 1 Voting District,,586,544,0,10,20,4,8
530610188  A,0,,,0,0,0,0,0,0,0
530610170  ,0,61Lynnwood 13 Voting District,,867,752,25,8,63,2,17
530610714  ,0,61Wheeler Voting District,,168,158,0,5,2,3,0
530610577  ,0,61Clearview Voting District,,1049,990,2,17,24,2,14
53063128   ,0,63River Voting District,,1633,1565,3,23,10,11,21
530610136  ,0,61Edmonds 34 Voting District*,,787,705,5,17,26,17,17
5304323    ,0,43E Larene Voting District,,189,182,0,4,2,0,1
530610037  ,0,61Meridan Voting District,,903,791,7,34,30,15,26
530610036  ,0,61Magnolia Voting District*,,983,791,16,70,53,4,49
530610191  A,0,,,0,0,0,0,0,0,0
530610668  ,0,61Pierce Voting District,,10,7,0,0,2,1,0
530610665  ,0,61Parkshore Voting District,,907,804,19,29,35,4,16
530610714  A,0,,,0,0,0,0,0,0,0
5301717214 ,0,Voting District 214,,80,77,0,2,0,0,1
5303535454 ,0,Gamblewood Voting District,,1747,1550,19,66,25,24,63
530610138  ,0,61Edmonds 36 Voting District*,,772,718,2,14,24,2,12
53031WV1PAC,0,WV Pacific Ocean Voting District,,0,0,0,0,0,0,0
530610164  ,0,61Lynnwood 7 Voting District,,984,788,30,42,87,5,32
530610137  ,0,61Edmonds 35 Voting District,,427,382,7,5,16,6,11
530610165  ,0,61Lynnwood 8 Voting District*,,681,538,24,39,50,5,25
530610159  ,0,61Lynnwood 2 Voting District*,,880,676,35,40,66,16,47
530610173  ,0,61Lynnwood 16 Voting District*,,889,702,21,23,111,12,20
530610167  ,0,61Lynnwood 10 Voting District*,,661,486,18,22,99,1,35
5303131201 A,0,,,0,0,0,0,0,0,0
530610184  ,0,61Lynnwood 28 Voting District,,814,612,31,47,83,14,27
530610031  ,0,61Kentish Voting District,,930,682,12,33,167,7,29
530610182  ,0,61Lynnwood 25 Voting District,,57,47,0,4,5,0,1
5300707203 A,0,,,0,0,0,0,0,0,0
530610602  ,0,61Grannis Voting District,,2844,2348,46,131,197,12,110
530610578  ,0,61Creek Voting District,,737,673,1,18,17,1,27
530610674  ,0,61Pond Voting District,,673,636,2,10,10,6,9
530610134  ,0,61Edmonds 32 Voting District*,,1154,931,29,49,67,11,67
530610436  ,0,61Index Voting District*,,157,147,0,3,2,2,3
530610028  ,0,61Hilltop Voting District*,,821,729,3,19,41,1,28
5300707229 ,0,Winton Voting District,,310,296,0,4,1,3,6
5303535442 ,0,Lofall Voting District,,1221,1144,2,23,15,18,19
53035WVHC23A,0,,,0,0,0,0,0,0,0
530610022  ,0,61Cypess Voting District,,750,651,15,19,53,8,4
530610135  ,0,61Edmonds 33 Voting District*,,834,717,13,19,59,8,18
530610025  ,0,61Filbert Voting District,,991,814,3,83,70,3,18
5300707203 ,0,Chelan Falls Voting District,,359,211,0,140,2,5,1
5306319    ,0,63Colbert W Voting District,,1345,1287,3,21,9,8,17
530610608  ,0,61High Bridge Voting District,,895,822,3,38,1,5,26
530610181  ,0,61Lynnwood 24 Voting District*,,1917,990,102,355,347,25,98
530610104  ,0,61Edmonds 2 Voting District,,593,548,9,10,11,3,12
530610132  ,0,61Edmonds 30 Voting District*,,768,672,0,14,40,11,31
530610112  ,0,61Edmonds 10 Voting District,,842,776,1,7,34,7,17
530610060  ,0,61Waxon Voting District,,528,468,1,19,31,2,7
530610163  ,0,61Lynnwood 6 Voting District*,,1030,778,28,75,78,17,54
530610158  ,0,61Lynnwood 1 Voting District*,,1618,1102,100,174,142,28,72
530610161  ,0,61Lynnwood 4 Voting District*,,940,640,29,67,157,9,38
530610035  ,0,61Lyn 32 Voting District*,,4,4,0,0,0,0,0
530610062  ,0,61Willowdale Voting District,,808,703,5,56,32,4,8
530610001  ,0,61Alpine Voting District,,424,346,3,39,16,2,18
530610033  ,0,61Laura Voting District*,,930,706,25,45,111,8,35
530610097  ,0,61Aldercrest Voting District,,788,496,14,39,213,7,19
530610224  ,0,61Samoea Voting District*,,941,704,12,41,141,16,27
530610705  ,0,61Turner Voting District,,560,506,0,10,29,2,13
5303535430 ,0,Kingston Voting District,,798,706,3,17,27,11,34
5306565027 ,0,Voting District Tum Tum 2,,427,391,0,13,5,7,11
530610133  ,0,61Edmonds 31 Voting District*,,1010,858,30,22,57,1,42
530610141  ,0,61Edmonds 39 Voting District*,,618,567,2,12,26,0,11
530610130  ,0,61Edmonds 28 Voting District,,430,378,7,8,24,0,13
530610131  ,0,61Edmonds 29 Voting District,,1041,908,7,37,49,10,30
530610105  ,0,61Edmonds 3 Voting District*,,776,741,0,17,9,0,9
530610168  ,0,61Lynnwood 11 Voting District,,1282,893,29,105,173,9,73
530610180  ,0,61Lynnwood 23 Voting District*,,1307,952,43,127,130,13,42
530610113  ,0,61Edmonds 11 Voting District,,511,473,0,8,18,0,12
5304328    ,0,43Mondovi Voting District,,129,128,0,0,0,1,0
530610678  ,0,61Redhawk Voting District,,301,245,0,4,45,0,7
5303131601 ,0,Hoh Voting District,,215,109,0,22,0,76,8
530434     ,0,43Creston Voting District,,362,337,2,4,1,7,11
5304340    ,0,43N Wilbur Voting District,,327,318,0,4,0,3,2
5304339    ,0,43Spring Creek Voting District,,214,184,2,7,3,10,8
530610712  ,0,61Welch Voting District,,640,580,5,15,23,2,15
5301717310 ,0,Voting District 310,,319,297,0,11,0,1,10
530610061  ,0,61Westbrook Voting District*,,831,676,15,44,68,0,28
530610057  ,0,61Thrashers Voting District,,1075,850,21,80,73,4,47
530610116  ,0,61Edmonds 14 Voting District*,,1206,853,26,170,92,9,56
53063140   ,0,63Stevens Voting District,,1360,1300,0,3,9,21,27
530610162  ,0,61Lynnwood 5 Voting District,,1697,930,76,300,310,14,67
530610566  ,0,61Bothell 20 Voting District,,1276,1092,5,30,104,7,38
530610632  ,0,61Maplewood Voting District,,57,52,0,5,0,0,0
530610228  ,0,61South Alderwood Voting District*,,1078,746,57,79,146,7,43
530610032  ,0,61Larch Voting District,,784,632,13,19,76,6,38
530610664  ,0,61Paradise Voting District,,1402,1279,3,31,33,15,41
5303535410 ,0,Breidablik Voting District,,1578,1442,5,53,34,1,43
530610653  ,0,61Minor Voting District,,1499,1410,5,29,32,2,21
530610054  ,0,61Poplar Voting District*,,700,471,11,31,148,4,35
53063WVRVL7,0,WV Spokane River 7th Leg Dist,,0,0,0,0,0,0,0
5306565041 ,0,Voting District Tum Tum 5,,759,731,1,13,4,3,7
5303131604 ,0,Clearwater Voting District,,72,62,0,1,0,7,2
530610055  ,0,61Queens Voting District,,321,293,5,13,6,0,4
530610111  ,0,61Edmonds 9 Voting District*,,881,825,4,25,13,7,7
530610110  ,0,61Edmonds 8 Voting District,,468,445,0,6,14,1,2
530610115  ,0,61Edmonds 13 Voting District,,965,852,10,21,44,14,24
530610118  ,0,61Edmonds 16 Voting District*,,1552,1204,40,83,159,10,56
530610107  ,0,61Edmonds 5 Voting District*,,687,620,1,23,19,6,18
5303535441 ,0,Big Valley Voting District,,688,635,1,20,6,5,21
530610624  ,0,61Lost Lake Voting District,,746,690,1,24,12,6,13
530610003  A,0,,,0,0,0,0,0,0,0
530610106  ,0,61Edmonds 4 Voting District*,,531,497,0,13,8,4,9
530610020  ,0,61Country Voting District,,1513,1203,21,41,179,16,53
530610004  ,0,61Bothell 24 Voting District,,1067,952,7,19,57,8,24
530610003  ,0,61Bothell 22 Voting District,,407,353,3,20,21,4,6
5303535422 ,0,Apple Tree Voting District,,1536,1386,1,18,40,38,53
5303535432 ,0,Barber Voting District,,693,638,0,21,11,6,17
5306385    ,0,63Mead 3 Voting District,,1475,1383,1,37,9,13,32
53063167   ,0,63Whitworth 6 Voting District*,,1570,1464,8,38,21,11,28
5304324    ,0,43W Larene Voting District,,56,56,0,0,0,0,0
530610198  ,0,61Mountlake Terrace 21 Voting District*,,3,3,0,0,0,0,0
530610058  ,0,61Vine Voting District*,,777,683,4,27,42,6,15
530610148  ,0,61Edmonds 46 Voting District*,,374,358,0,7,9,0,0
530610119  ,0,61Edmonds 17 Voting District,,608,553,3,19,24,2,7
530610129  ,0,61Edmonds 27 Voting District,,791,707,1,22,34,7,20
530610117  ,0,61Edmonds 15 Voting District,,653,569,9,14,33,3,25
530610199  ,0,61Mountlake Terrace 22 Voting District*,,1131,755,40,108,133,20,75
530610100  ,0,61Brier 8 Voting District,,0,0,0,0,0,0,0
530610044  ,0,61Mountlake Terrace 11 Voting District*,,1357,981,37,113,158,15,53
530610046  ,0,61Mountlake Terrace 13 Voting District*,,1294,982,25,72,138,22,55
530610023  ,0,61Damson Voting District,,561,487,4,13,36,1,20
530610047  ,0,61Mountlake Terrace 14 Voting District,,959,662,14,44,174,10,55
530610030  ,0,61Kenmore Voting District,,391,351,7,9,8,6,10
530610049  ,0,61Mountlake Terrace 17 Voting District,,1790,1224,70,141,246,14,95
530610013  ,0,61Brier 3 Voting District*,,1363,1068,18,30,177,9,61
530610015  ,0,61Brier 5 Voting District*,,1091,898,12,42,96,17,26
530610127  ,0,61Edmonds 25 Voting District*,,502,484,0,4,8,0,6
5306565040 A,0,,,0,0,0,0,0,0,0
530610716  ,0,61Withers Voting District*,,847,744,1,55,15,4,28
530610560  ,0,61Bostian Voting District,,457,436,0,1,7,5,8
530610194  ,0,61Mountlake Terrace 8 Voting District,,513,420,12,11,49,1,20
530610705  A,0,,,0,0,0,0,0,0,0
530610029  AAA,0,,,0,0,0,0,0,0,0
530610009  A,0,,,0,0,0,0,0,0,0
5306353    ,0,63Foothills N Voting District,,270,265,2,0,0,3,0
530610120  ,0,61Edmonds 18 Voting District*,,1090,835,20,74,99,8,54
530610233  ,0,61Woodway 2 Voting District*,,411,384,0,1,18,2,6
53061WVWOD1,0,WV Woodway 1 Voting District,,0,0,0,0,0,0,0
530610109  ,0,61Edmonds 7 Voting District*,,704,666,4,8,14,4,8
53063116   ,0,63Pineglen Voting District,,1851,1753,12,27,13,26,20
530610017  ,0,61Brier 7 Voting District*,,671,586,5,23,37,4,16
530610006  ,0,61Bothell 26 Voting District,,911,793,2,32,45,4,35
530610220  ,0,61Nile Voting District,,1,0,1,0,0,0,0
530610005  ,0,61Bothell 25 Voting District*,,763,691,0,27,33,5,7
530610009  ,0,61Bothell 30 Voting District,,696,623,7,9,15,3,39
5306365    ,0,63Greenleaf Voting District,,1179,1122,4,12,17,13,11
530610713  ,0,61Wellington Voting District,,1115,1023,8,25,38,0,21
530610629  ,0,61Maltby Voting District,,853,787,0,29,18,2,17
530610567  ,0,61Bothell 21 Voting District,,243,193,4,9,29,1,7
53063169   ,0,63Whitworth 8 Voting District*,,1059,1000,2,21,14,1,21
530610564  ,0,61Bothell 18 Voting District,,966,817,12,48,52,5,32
530610108  ,0,61Edmonds 6 Voting District,,758,694,3,20,30,4,7
530610010  ,0,61Bothell 31 Voting District,,883,748,10,54,44,2,25
5300707219 ,0,Stamen Voting District,,41,16,0,25,0,0,0
5300707107 ,0,Chumstick Voting District,,1409,1244,0,133,4,6,22
5304313    ,0,43Govan Voting District,,40,37,0,0,0,3,0
530610114  ,0,61Edmonds 12 Voting District,,800,720,13,13,38,1,15
530610147  ,0,61Edmonds 45 Voting District,,607,552,4,14,24,2,11
530610144  ,0,61Edmonds 42 Voting District,,693,611,12,18,25,4,23
530610223  ,0,61Rob Voting District*,,566,514,7,12,22,4,7
530610098  ,0,61Ann Voting District*,,680,604,21,13,24,3,15
530610101  ,0,61Chapel Voting District*,,687,586,2,8,70,5,16
530610193  ,0,61Mountlake Terrace 7 Voting District,,554,467,8,17,35,4,23
530610043  ,0,61Mountlake Terrace 6 Voting District*,,905,686,20,66,84,19,30
530610045  ,0,61Mountlake Terrace 12 Voting District,,1055,839,19,34,93,10,60
530610050  ,0,61Mountlake Terrace 18 Voting District,,903,727,25,19,88,6,38
53063166   ,0,63Whitworth 5 Voting District*,,1263,1189,5,20,20,7,22
530610583  ,0,61Echo Lake Voting District,,1008,907,3,33,20,5,40
53063175   ,0,63Nine Mile N Voting District,,10,10,0,0,0,0,0
53035WVPS23,0,WV Puget Sound Leg 23 Voting District,,0,0,0,0,0,0,0
530610568  ,0,61Bothell 23 Voting District*,,600,487,3,12,59,10,29
53063WVRVL6,0,WV Spokane River 6th Leg Dist,,0,0,0,0,0,0,0
5306329    ,0,63Del Rey Voting District,,1896,1793,1,28,29,10,35
530610048  ,0,61Mountlake Terrace 15 Voting District*,,861,697,17,14,98,1,34
530610041  ,0,61Mountlake Terrace 4 Voting District,,568,431,33,23,65,3,13
5303131601 A,0,,,0,0,0,0,0,0,0
530610121  ,0,61Edmonds 19 Voting District*,,1562,1062,53,135,223,12,77
5303131601 AA,0,,,0,0,0,0,0,0,0
530610229  ,0,61Summit Voting District*,,774,614,18,5,97,12,28
530610196  ,0,61Mountlake Terrace 10 Voting District,,1043,746,22,65,155,8,47
530610011  ,0,61Brier 1 Voting District*,,612,537,8,35,11,2,19
53063168   ,0,63Whitworth 7 Voting District,,399,384,0,7,3,1,4
530610220  A,0,,,0,0,0,0,0,0,0
5300707219 A,0,,,0,0,0,0,0,0,0
530610156  ,0,61Holly Voting District*,,796,684,4,43,38,6,21
530610197  ,0,61Mountlake Terrace 16 Voting District,,348,316,4,8,14,4,2
530610150  ,0,61Edmonds 48 Voting District,,609,541,6,15,20,11,16
530610195  ,0,61Mountlake Terrace 9 Voting District*,,619,519,7,19,44,4,26
530610038  ,0,61Mountlake Terrace 1 Voting District*,,1137,884,5,64,105,10,69
530610018  A,0,,,0,0,0,0,0,0,0
530610016  ,0,61Brier 6 Voting District,,493,441,4,7,32,2,7
530610029  A,0,,,0,0,0,0,0,0,0
530610014  ,0,61Brier 4 Voting District*,,902,777,2,20,77,1,25
530610002  ,0,61Atlas Voting District*,,894,801,3,25,36,3,26
5303131601 AAA,0,,,0,0,0,0,0,0,0
5303535440 ,0,Lincoln Voting District,,1180,1059,1,36,25,12,47
530610145  ,0,61Edmonds 43 Voting District,,818,762,7,6,20,3,20
530610034  ,0,61Locust Voting District,,1030,931,2,17,59,6,15
530610008  ,0,61Bothell 28 Voting District*,,1129,968,20,34,65,6,36
530610232  ,0,61Woodway 1 Voting District*,,525,494,0,7,18,1,5
530610007  ,0,61Bothell 27 Voting District*,,1068,960,18,27,22,9,32
530610021  ,0,61Crystal Voting District,,1119,860,24,34,146,19,36
530610569  ,0,61Bothell 29 Voting District*,,333,258,4,5,57,0,9
530610571  ,0,61Bothell 33 Voting District,,1097,920,30,47,61,7,32
530610570  ,0,61Bothell 32 Voting District,,457,403,9,18,20,1,6
530610557  ,0,61Bear Creek Voting District,,503,463,2,22,6,0,10
530610620  ,0,61Kokanee Voting District,,662,620,0,10,19,3,10
530610042  ,0,61Mountlake Terrace 5 Voting District,,898,679,15,63,86,8,47
530610149  ,0,61Edmonds 47 Voting District,,374,328,6,17,11,2,10
530610052  ,0,61Mountlake Terrace 20 Voting District,,1496,1034,53,95,223,25,66
5303535458 ,0,Miller Bay Voting District,,897,793,4,27,17,22,34
530610151  ,0,61Edmonds 49 Voting District,,1119,925,28,22,85,15,44
5304326    A,0,,,0,0,0,0,0,0,0
530610142  ,0,61Edmonds 40 Voting District*,,1023,798,41,54,95,6,29
530610051  ,0,61Mountlake Terrace 19 Voting District,,1013,780,36,44,105,7,41
53063115   ,0,63Peone Voting District,,199,188,0,6,0,0,5
530610565  ,0,61Bothell 19 Voting District,,1068,898,0,20,115,0,35
530610563  ,0,61Bothell 17 Voting District*,,464,424,7,6,16,1,10
530431     ,0,43Almira Voting District,,402,376,2,4,4,8,8
530610039  ,0,61Mountlake Terrace 2 Voting District,,995,751,29,79,95,8,33
530610040  ,0,61Mountlake Terrace 3 Voting District,,920,733,19,52,84,4,28
530610156  A,0,,,0,0,0,0,0,0,0
530610122  ,0,61Edmonds 20 Voting District,,1114,859,28,40,137,9,41
53063165   ,0,63Whitworth 4 Voting District,,1003,940,2,17,21,6,17
530610146  ,0,61Edmonds 44 Voting District,,565,512,5,13,27,3,5
530610029  AA,0,,,0,0,0,0,0,0,0
530610018  ,0,61Brier 9 Voting District,,587,519,1,18,29,4,16
530610012  ,0,61Brier 2 Voting District,,664,570,3,31,41,1,18
5303535412 ,0,Vinland Voting District,,1411,1298,16,28,38,7,24
5303131601 AAAA,0,,,0,0,0,0,0,0,0
53063176   ,0,63Nine Mile S Voting District,,1199,1147,12,18,7,7,8
5303131204 ,0,Brinnon Voting District,,1158,1043,3,23,9,17,63
5303131204 A,0,,,0,0,0,0,0,0,0
5303535413 ,0,Finn Hill Voting District,,693,635,1,20,18,2,17
530610561  ,0,61Bothell 14 Voting District,,507,438,4,21,39,0,5
530610152  ,0,61Edmonds 50 Voting District,,1203,845,45,69,162,16,66
53063163   ,0,63Whitworth 2 Voting District,,1445,1307,7,36,48,17,30
530610143  ,0,61Edmonds 41 Voting District,,621,488,8,23,85,5,12
5306352    ,0,63Foothills Voting District,,379,366,2,4,1,1,5
5306350    ,0,63Fairwood Voting District,,1105,1039,11,12,19,4,20
530610029  ,0,61Hunt Voting District,,79,66,0,7,2,1,3
53007WVCOLRA,0,,,0,0,0,0,0,0,0
530339361  ,0,33Stevens Voting District*,,426,382,2,8,5,8,21
5303131601 AAAAA,0,,,0,0,0,0,0,0,0
530610029  AAAA,0,,,0,0,0,0,0,0,0
530610561  A,0,,,0,0,0,0,0,0,0
53033914   ,0,Voting District 33Shl 32-0914,,626,530,0,7,68,0,21
53033WVPS32,0,WV Puget Sound Leg 32 Voting District,,0,0,0,0,0,0,0
53033711   ,0,Voting District 33Shl 32-0711,,330,311,0,2,12,0,5
53033754   ,0,Voting District 33Shl 32-0754*,,780,695,3,12,46,3,21
53033407   ,0,Voting District 33Shl 32-0407*,,945,809,22,21,55,6,32
53033898   ,0,Voting District 33Shl 32-0898*,,349,295,4,5,36,1,8
53033347   ,0,Voting District 33Shl 32-0274*,,395,333,0,5,44,2,11
53033888   ,0,Voting District 33Shl 32-0888*,,392,287,11,3,62,3,26
53033519   ,0,Voting District 33Shl 32-0519*,,591,464,4,22,83,3,15
53033345   ,0,Voting District 33Shl 32-0241*,,883,593,66,41,152,7,24
53033527   ,0,Voting District 33Shl 32-0527,,1375,809,36,46,414,14,56
530331080  ,0,Voting District 33Shl 32-1080*,,395,275,6,24,84,1,5
53033866   ,0,Voting District 33Shl 32-0866*,,654,511,4,31,81,9,18
53033648   ,0,Voting District 33Shl 32-0648,,725,542,14,42,91,9,27
530332753  ,0,Voting District 33Shl 32-2753,,692,505,56,19,62,10,40
53033335   ,0,Voting District 33Shl 32-0001,,1104,688,46,55,231,16,68
53033538   ,0,Voting District 33Shl 32-0538*,,711,565,26,15,82,12,11
53033734   ,0,Voting District 33Lfp 32-0734*,,802,600,17,15,113,6,51
530331186  ,0,Voting District 33Lfp 32-1186,,376,332,0,3,35,2,4
