GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote

470010048,3,Fairview Voting District,Anderson,2990,2919,9,11,10,13,28,1137,322,790
470010052,3,Clinch Valley Voting District,Anderson,3095,3033,5,25,9,7,16,1327,356,952
470010112,3,Glen Alpine Voting District,Anderson,1137,1123,3,3,1,0,7,542,163,371
470010080,3,North Clinton Voting District,Anderson,3435,3163,92,70,17,17,76,968,337,614
470010036,3,Clinton Middle School Voting District,Anderson,1987,1822,97,33,4,11,20,656,182,466
470010068,3,Lake City Middle School Voting District,Anderson,3815,3733,12,23,10,8,29,1304,367,923
470010076,3,Norris Voting District,Anderson,1483,1445,3,6,6,5,18,891,406,471
470010008,3,Andersonville Voting District,Anderson,2915,2869,7,21,4,3,11,1313,290,1004
470010024,3,Claxton Voting District,Anderson,7871,7494,126,80,24,20,127,2950,839,2063
470010010,3,Block House Valley Voting District,Anderson,613,600,0,10,2,0,1,330,79,247
470010104,3,South Clinton Voting District,Anderson,2194,2123,8,22,9,6,26,982,260,705
470010028,3,Clinton Voting District,Anderson,4157,3884,93,76,28,7,69,2185,694,1466
470010044,3,Emory Valley Voting District,Anderson,3081,2759,57,67,136,9,53,2003,887,1099
470010114,3,Hendrix Creek Voting District,Anderson,2997,2517,132,69,201,4,74,1635,688,925
470010116,3,Woodland Voting District,Anderson,2560,2032,183,226,66,7,46,895,436,444
470010092,3,Pine Valley Voting District,Anderson,3172,2824,141,96,12,8,91,1625,701,889
470010056,3,Glenwood Voting District,Anderson,3437,2912,252,142,21,10,100,1668,737,901
470010032,3,Clinton High Voting District,Anderson,2079,2001,29,14,13,1,21,1055,313,722
470010012,3,Briceville Voting District,Anderson,1306,1280,10,5,0,2,9,321,120,198
470010040,3,Dutch Valley Voting District,Anderson,2066,1985,7,33,5,6,30,866,224,631
470010084,3,Norwood Voting District,Anderson,2615,2481,44,26,8,5,51,834,249,570
470010064,3,Lake City Voting District,Anderson,1749,1693,1,20,6,4,25,442,165,270
470010072,3,Marlow Voting District,Anderson,1919,1852,12,16,2,11,26,693,194,480
470010088,3,Tri-County Voting District,Anderson,1170,1117,23,5,5,0,20,504,172,325
470010100,3,Rosedale Voting District,Anderson,262,251,0,2,5,0,4,69,38,31
470010016,3,Oak Ridge City Hall Voting District,Anderson,2586,1505,807,81,103,5,85,944,618,314
470010108,3,West Hills Voting District,Anderson,2594,2234,130,106,57,6,61,1542,671,846
470010096,3,Robertsville Voting District,Anderson,2701,2127,233,162,17,14,148,891,385,484
470010060,3,Highland View Voting District,Anderson,3143,2356,301,318,30,22,116,998,503,474
470030220,4,101 Wartrace Gym Voting District,Bedford,3048,2736,137,100,29,10,36,1336,369,940
470030180,4,505 Normandy Fire Hall Voting District,Bedford,1111,994,48,46,8,4,11,579,145,424
470030188,4,503 Thompson Creek Baptist Church Voting District,Bedford,888,849,5,15,8,3,8,495,107,382
470030156,4,701 Deery Eakin School Voting District,Bedford,5455,3509,742,1040,44,6,114,1507,687,790
470030208,4,801 Thomas School Voting District,Bedford,5039,2744,843,1245,62,10,135,1116,617,481
470030124,4,203 Airport Voting District,Bedford,3767,3319,127,217,47,11,46,1387,334,1031
470030132,4,102 Bell Buckle/Webb School Voting District,Bedford,1843,1679,52,41,52,5,14,835,231,590
470030128,4,403 Bedford Fire Hall Voting District,Bedford,2116,1865,110,108,11,4,18,767,243,506
470030168,4,304 Hall's Mill Community Club Voting District,Bedford,1433,1315,33,60,6,9,10,549,180,354
470030176,4,202 Longview Community Club Voting District,Bedford,1323,1201,32,62,4,1,23,567,152,410
470030144,4,901 Courthouse Voting District,Bedford,3020,1938,300,688,27,9,58,731,227,499
470030204,4,902 Southside School Voting District,Bedford,2488,2032,154,244,12,4,42,961,308,642
470030225,4,402 Liberty School Voting District,Bedford,1142,1084,17,25,7,4,5,605,131,464
470030224,4,404 Shiloh Methodist Church Voting District,Bedford,1331,1217,8,74,11,2,19,462,134,322
470030212,4,303 Unionville New Fire Hall Voting District,Bedford,2313,2210,42,35,8,2,16,698,183,498
470030196,4,301 Rover Baptist Church Voting District,Bedford,1541,1483,13,25,5,4,11,613,157,444
470030164,4,502 Flat Creek Community Center Voting District,Bedford,2606,2399,60,110,13,2,22,1314,339,957
470030160,4,601 East Side School Voting District,Bedford,4594,2815,714,948,15,6,96,985,483,483
470050312,7,5 Benton Co. Courthouse Voting District,Benton,2702,2460,82,100,13,11,36,1021,458,535
470050304,7,4 Camden Elementary School Voting District,Benton,2641,2465,89,38,8,5,36,1072,454,593
470050252,7,6 Big Sandy School Voting District,Benton,2867,2784,3,33,4,13,30,1252,509,719
470050296,7,2 Camden High School Voting District,Benton,2768,2646,38,28,23,5,28,1075,399,658
470050308,7,3 Benton Co. Courthouse Voting District,Benton,2572,2440,56,35,1,18,22,1022,407,590
470050232,7,1 Holladay School Voting District,Benton,2939,2768,53,57,13,16,32,1037,418,601
470070316,4,1-1 Dill Voting District,Bledsoe,636,619,0,10,0,2,5,184,73,105
470070320,4,1-2 Griffith Voting District,Bledsoe,426,401,3,14,0,0,8,136,77,59
470070358,4,6-2 Lusk Voting District,Bledsoe,1115,1037,4,59,3,0,12,467,192,268
470070324,4,1-3 Mt.Crest Voting District,Bledsoe,1883,1479,366,18,3,1,16,403,100,286
470070360,4,6-1 Lee Station Voting District,Bledsoe,471,444,2,17,2,1,5,242,119,120
470070356,4,6-3 Sunnyside Voting District,Bledsoe,279,270,2,0,0,2,5,141,41,92
470070328,4,5-1 Bellview Voting District,Bledsoe,1417,1375,8,14,3,3,14,556,119,425
470070336,4,2-1 Cold Springs Voting District,Bledsoe,1043,992,5,11,0,21,14,449,135,304
470070354,4,4-2 Pikeville Inside Voting District,Bledsoe,1044,924,61,43,2,1,13,368,160,205
470070352,4,4-1 Pikeville Outside Voting District,Bledsoe,747,719,6,17,1,1,3,309,135,162
470070344,4,3-2 Rigsby Voting District,Bledsoe,1340,1268,7,27,5,9,24,516,126,382
470070332,4,5-2 Nine Mile Voting District,Bledsoe,494,486,0,4,0,2,2,253,59,191
470070340,4,2-2 Luminary Voting District,Bledsoe,922,886,4,6,0,7,19,299,102,190
470070348,4,3-1 Brayton Voting District,Bledsoe,932,913,1,15,1,1,1,393,63,325
470070359,4,6-4 Brayton 6 Voting District,Bledsoe,127,123,0,0,0,1,3,68,16,52
470090504,2,Townsend-County Voting District,Blount,2030,1951,2,11,14,7,45,1009,297,700
470090480,2,Oak View Voting District,Blount,4557,4364,19,77,12,20,65,1711,382,1294
470090512,2,Blount County Board of Education-City Voting District,Blount,3181,3006,57,38,35,4,41,1724,542,1168
470090456,2,Maryville Middle School Voting District,Blount,3911,3666,74,56,34,6,75,2125,686,1413
470090461,2,Maryville Municipal-County Voting District,Blount,1206,1100,32,45,7,4,18,408,134,263
470090500,2,Shooks Gap Voting District,Blount,3679,3553,15,57,19,4,31,1638,391,1224
470090496,2,Rockford-City Voting District,Blount,757,727,3,8,3,1,15,397,111,278
470090505,2,Townsend-City Voting District,Blount,271,257,1,2,1,0,10,242,74,165
470090519,2,William Blount-City Voting District,Blount,1675,1396,49,95,105,2,28,1827,484,1296
470090492,2,Rockford-County Voting District,Blount,2579,2258,172,90,9,9,41,817,315,491
470090468,2,Middlesettlements Voting District,Blount,1047,953,37,25,15,2,15,442,130,304
470090376,2,Alcoa 1st Baptist Voting District,Blount,4279,3841,177,153,18,8,82,2249,708,1505
470090464,2,Mentor Voting District,Blount,1670,1529,55,36,3,16,31,653,190,448
470090466,2,Mentor-Alcoa Voting District,Blount,199,187,3,4,0,0,5,120,33,82
470090398,2,Beech Grove-Alcoa Voting District,Blount,758,518,28,199,3,2,8,109,39,70
470090396,2,Beech Grove Voting District,Blount,4026,3408,289,218,21,22,68,1628,603,986
470090498,2,Rockford-Alcoa Voting District,Blount,184,158,14,12,0,0,0,49,12,37
470090378,2,Alcoa - Rockford Voting District,Blount,241,200,9,25,0,2,5,35,14,21
470090494,2,Rockford 20th Voting District,Blount,376,347,6,15,1,0,7,181,62,117
470090380,2,Martin Luther King Voting District,Blount,2642,1399,929,190,18,1,105,964,636,319
470090392,2,Pellissippi Voting District,Blount,3883,3533,92,165,23,14,56,1357,348,988
470090394,2,Pellissippi-Alcoa Voting District,Blount,81,75,2,0,0,0,4,51,16,35
470090412,2,Everett Voting District,Blount,3685,3285,137,183,22,3,55,1201,437,729
470090460,2,Maryville Municipal-City Voting District,Blount,2948,2452,229,168,17,7,75,910,359,535
470090384,2,Big Springs Voting District,Blount,2149,2069,13,20,15,7,25,853,193,647
470090424,2,Friendsville-County Voting District,Blount,1544,1494,2,17,7,6,18,724,179,534
470090425,2,Friendsville-City Voting District,Blount,894,854,9,16,4,1,10,367,73,291
470090520,2,William Blount-County Voting District,Blount,5555,5188,69,124,72,22,80,711,230,472
470090444,2,Lanier Voting District,Blount,4747,4591,10,87,8,11,40,1632,444,1168
470090388,2,William Blount Academy Voting District,Blount,7315,7027,72,100,21,6,89,3071,799,2222
470090452,2,Maryville High School Voting District,Blount,3869,3595,54,105,53,10,52,2056,649,1375
470090395,2,Pellissippi-Maryville Voting District,Blount,69,59,0,1,8,0,1,67,11,56
470090476,2,Miser Station Voting District,Blount,2362,2264,19,27,8,14,30,1126,323,786
470090447,2,Louisville 8th Voting District,Blount,230,209,11,6,3,1,0,58,10,47
470090446,2,Louisville Voting District,Blount,2280,2160,44,35,9,2,30,1182,343,830
470090436,2,Heritage Voting District,Blount,2828,2732,17,28,9,9,33,1414,353,1041
470090400,2,Chilhowee View Voting District,Blount,3233,3110,11,61,9,20,22,1391,409,941
470090516,2,Walland Voting District,Blount,2104,2031,0,28,8,8,29,757,205,543
470090472,2,Montvale Voting District,Blount,7960,7618,62,109,58,22,91,3286,878,2352
470090508,2,Blount County Board of Education-County Voting District,Blount,911,886,2,12,2,2,7,404,104,296
470090406,2,Eagleton 20th Voting District,Blount,1772,1666,19,53,10,4,20,797,190,600
470090404,2,Eagleton 8th Voting District,Blount,1578,1459,4,85,5,7,18,750,219,526
470090488,2,Porter Voting District,Blount,3300,3120,36,90,13,8,33,1410,371,1014
470090440,2,John Sevier Voting District,Blount,4294,3868,137,100,105,21,63,1854,545,1287
470090408,2,Eagleton Cafeteria Voting District,Blount,4201,3718,132,265,11,10,65,1393,466,905
470090410,2,Eagleton-Alcoa Voting District,Blount,3,3,0,0,0,0,0,13,3,10
470090448,2,Maryville College Voting District,Blount,2996,2668,130,107,27,14,50,1084,413,654
470090416,2,Fairview-City Voting District,Blount,200,193,0,1,3,0,3,98,19,79
470090417,2,Fairview-County Voting District,Blount,2816,2699,21,30,24,6,36,1522,387,1113
470090432,2,Carpenters Voting District,Blount,3710,3578,9,58,16,19,30,1701,399,1275
470090428,2,Happy Valley Voting District,Blount,225,218,0,4,0,1,2,77,35,39
470110524,4,101-1 McDonald Voting District,Bradley,3392,3234,33,68,15,9,33,1343,301,1022
470110616,4,701 Stuart Voting District,Bradley,8048,6448,512,817,95,22,154,3442,984,2419
470110604,3,604-1 Black Fox Voting District,Bradley,2205,2077,20,64,11,4,29,939,153,763
470110536,4,201-1 E.L. Ross Voting District,Bradley,8644,7674,319,410,99,16,126,4118,970,3113
470110544,4,202-1 Charleston Voting District,Bradley,5910,5363,240,165,35,15,92,2651,645,1971
470110564,4,302-1 Senior Center Voting District,Bradley,6957,5954,335,438,120,5,105,2877,641,2208
470110618,4,702 Cleveland High Voting District,Bradley,4826,4044,298,302,115,4,63,2015,563,1423
470110576,3,402 Michigan Avenue Voting District,Bradley,7998,7509,178,179,40,9,83,3018,699,2269
470110556,4,301-1 Lee University Voting District,Bradley,7174,5551,719,620,104,30,150,2202,711,1452
470110584,4,502-1 Community Serv Voting District,Bradley,5314,4035,651,396,29,20,183,1057,494,547
470110592,3,601-1 Valley View Voting District,Bradley,4625,4447,7,103,1,14,53,1508,296,1186
470110572,3,401 Oak Grove Voting District,Bradley,6569,6268,60,160,10,16,55,2281,480,1774
470110600,3,603-1 Waterville Voting District,Bradley,3063,2848,85,79,4,8,39,1184,312,851
470110580,4,501-1 T.C. Bower Voting District,Bradley,8328,7174,428,500,39,25,162,2265,674,1560
470110608,3,602-1 Blue Spring Voting District,Bradley,4704,4468,43,95,24,28,46,1889,404,1450
470110528,4,102-1 Prospect Voting District,Bradley,6956,6385,149,214,118,13,77,3347,652,2662
470110532,4,103-1 Hopewell Voting District,Bradley,4250,4110,39,54,7,9,31,2055,378,1663
470130724,2,Well Springs Voting District,Campbell,778,771,0,1,1,0,5,271,85,179
470130720,3,Valley View Voting District,Campbell,3792,3714,4,30,11,6,27,1188,347,828
470130728,3,West LaFollette Voting District,Campbell,2624,2513,13,61,0,9,28,688,272,398
470130680,3,Firehall Voting District,Campbell,2266,2201,7,20,11,4,23,663,177,477
470130652,3,College Hill Voting District,Campbell,753,704,1,38,0,1,9,223,61,152
470130668,3,Demory Voting District,Campbell,2082,2038,1,12,9,4,18,727,192,529
470130692,3,Jacksboro Station Voting District,Campbell,3763,3639,11,58,10,14,31,1197,332,853
470130688,3,Jacksboro Voting District,Campbell,2752,2658,3,55,13,4,19,1015,288,714
470130644,3,Caryville Voting District,Campbell,3160,3066,0,45,8,10,31,1137,347,770
470130712,3,Ridgewood Voting District,Campbell,2388,2335,2,12,5,5,29,707,232,460
470130648,3,Clinchmore Voting District,Campbell,238,233,2,0,0,0,3,44,26,16
470130678,3,Elk Valley Voting District,Campbell,927,907,4,3,1,1,11,263,66,193
470130684,3,Habersham Voting District,Campbell,1583,1557,1,5,4,2,14,363,98,255
470130708,3,Pinecrest Voting District,Campbell,913,903,2,4,1,2,1,304,102,191
470130704,2,Newcomb Voting District,Campbell,1233,1192,3,15,0,7,16,345,119,218
470130696,2,Jellico Voting District,Campbell,2646,2502,48,27,26,9,34,882,314,561
470130732,2,White Oak Voting District,Campbell,1177,1155,0,9,1,4,8,198,97,99
470130700,3,Jr. High Voting District,Campbell,1074,1049,1,14,0,4,6,337,76,256
470130672,3,East LaFollette Voting District,Campbell,3605,3456,12,46,6,7,78,969,342,596
470130656,3,Coolidge Voting District,Campbell,1235,1223,2,5,2,1,2,414,121,283
470130660,3,Davis Chapel Voting District,Campbell,1727,1694,0,12,4,7,10,693,173,507
470150740,6,Auburntown Voting District,Cannon,917,877,10,15,4,1,10,442,150,284
470150756,6,Pleasant Ridge Voting District,Cannon,569,554,0,1,0,3,11,280,91,181
470150768,6,Westside Voting District,Cannon,2899,2789,29,27,3,3,48,1227,394,809
470150776,6,Woodland Voting District,Cannon,2787,2652,32,59,7,6,31,1080,357,695
470150748,6,4 Eastside Voting District,Cannon,2154,2103,9,16,2,4,20,864,313,533
470150764,6,4 Short Mountain Voting District,Cannon,651,605,3,28,4,0,11,265,116,145
470150772,6,Woodbury Voting District,Cannon,2652,2482,79,51,5,2,33,880,408,451
470150752,6,Gassaway Voting District,Cannon,549,534,3,1,1,2,8,206,89,107
470150760,6,2 Short Mountain Voting District,Cannon,623,594,2,12,2,5,8,213,93,117
470170868,8,21 Bethel College-Waddle Hall Voting District,Carroll,2906,2631,179,54,6,6,30,1190,329,842
470170848,8,18 Cannon Voting District,Carroll,1080,980,53,20,0,3,24,314,103,197
470170788,8,08 Civic Center Voting District,Carroll,3773,3061,559,65,7,6,75,1752,586,1136
470170852,8,19 Concord Voting District,Carroll,708,579,109,4,0,4,12,339,124,213
470170792,8,09 Huntingdon City Hall Voting District,Carroll,2685,2326,232,51,10,12,54,1138,358,761
470170800,8,06 Clarksburg Voting District,Carroll,1270,1159,73,22,0,4,12,516,130,375
470170876,8,04 McLemoresville Voting District,Carroll,925,794,102,11,1,1,16,425,147,268
470170860,8,02 Trezevant Voting District,Carroll,1813,1509,248,31,1,4,20,740,281,452
470170844,8,17 Senior Citizens Voting District,Carroll,2405,1819,409,106,4,6,61,779,344,421
470170804,8,10 Yuma Voting District,Carroll,409,363,12,6,7,14,7,208,43,160
470170880,8,05 Cedar Grove Voting District,Carroll,1051,989,45,5,0,7,5,497,156,331
470170856,8,20 Westport Voting District,Carroll,325,277,31,0,0,14,3,148,30,117
470170808,8,11 Buena Vista Voting District,Carroll,434,374,42,5,2,0,11,182,64,110
470170816,8,13 Hollow Rock Voting District,Carroll,1345,1220,78,18,2,4,23,573,242,324
470170812,8,12 Bruceton Voting District,Carroll,1739,1574,86,45,3,6,25,685,287,385
470170820,8,14 Vale Voting District,Carroll,355,337,8,7,1,0,2,126,57,64
470170832,8,01 Lavinia Voting District,Carroll,1004,943,16,31,1,5,8,306,64,232
470170836,8,15 Westview Voting District,Carroll,291,234,52,3,0,0,2,144,53,88
470170840,8,16 Atwood Voting District,Carroll,1663,1325,264,38,0,8,28,722,274,436
470170864,8,03 Christmasville Voting District,Carroll,231,212,7,8,0,0,4,106,32,71
470170872,8,22 McKenzie City Hall Voting District,Carroll,1722,1387,234,57,12,1,31,624,248,369
470170884,8,07 Macedonia Voting District,Carroll,388,362,12,8,2,3,1,132,28,103
470190916,1,Happy Valley Voting District,Carter,7359,6757,211,190,35,14,152,2708,766,1909
470190892,1,Central Voting District,Carter,2923,2758,30,66,14,8,47,1167,309,839
470190952,1,Range Voting District,Carter,1127,1078,17,4,3,6,19,583,155,414
470190980,1,Westside Voting District,Carter,3039,2939,42,44,6,0,8,1508,374,1111
470190924,1,High School Voting District,Carter,3485,3247,79,54,51,5,49,1513,446,1034
470190896,1,Court House Voting District,Carter,2658,2585,10,31,6,4,22,1284,308,954
470190932,1,Keenburg Voting District,Carter,2691,2584,13,65,2,4,23,833,226,592
470190928,1,Hunter Voting District,Carter,4197,4120,3,43,4,7,20,1655,359,1275
470190960,1,Siam Voting District,Carter,1140,1121,0,14,1,0,4,515,101,403
470190900,1,Eastside Voting District,Carter,3083,2948,22,65,3,6,39,915,234,667
470190972,1,Valley Forge Voting District,Carter,3407,3291,31,44,4,9,28,1314,326,972
470190920,1,Harold McCormick Voting District,Carter,3352,3000,197,65,19,3,68,890,360,510
470190936,1,Little Milligan Voting District,Carter,661,647,0,2,4,1,7,271,69,199
470190904,1,Elk Mills Voting District,Carter,598,581,0,5,0,3,9,176,69,105
470190956,1,Roan Mountain Voting District,Carter,4104,3940,65,52,9,6,32,1397,280,1101
470190912,1,Hampton Voting District,Carter,2199,2152,1,7,4,1,34,788,197,579
470190908,1,Gap Creek Voting District,Carter,4163,4072,11,44,4,10,22,1461,375,1078
470190964,1,Tiger Valley Voting District,Carter,3070,2998,3,27,8,10,24,1161,272,871
470190968,1,Unaka Voting District,Carter,2022,1962,5,28,5,6,16,857,204,640
470190976,1,Watauga Voting District,Carter,714,685,2,16,5,2,4,250,65,179
470190944,1,Midway Voting District,Carter,1432,1384,1,24,1,5,17,523,92,420
470210988,5,1-1 Cheatham Co. Library - Ashland City Voting District,Cheatham,6653,6027,166,284,40,21,115,2143,839,1271
470210996,6,2-2 East Cheatham Elem. School Voting District,Cheatham,5926,5656,66,98,12,26,68,2381,677,1675
470211008,5,4-1 West Cheatham Elem. School Voting District,Cheatham,4031,3826,64,76,14,10,41,1642,495,1129
470211010,5,4-3 Sycamore Middle School Voting District,Cheatham,2504,2357,14,82,7,3,41,972,289,668
470211000,6,3-1 Pleasant View City Hall Voting District,Cheatham,7345,6988,78,153,46,16,64,3291,931,2306
470211004,5,4-2 New Hope Community Center Voting District,Cheatham,82,80,0,2,0,0,0,46,13,32
470211012,5,5-1 Two Rivers Fire Hall Voting District,Cheatham,1763,1673,32,25,4,9,20,743,268,458
470211016,5,5-2 Pegram City Hall Voting District,Cheatham,4352,4114,69,89,8,16,56,2018,757,1231
470211020,5,6-1 Harpeth High School Voting District,Cheatham,6449,6193,63,101,21,14,57,3192,1229,1932
470231080,7,3-2 Montezuma Voting District,Chester,1457,1351,49,32,1,1,23,665,135,522
470231040,7,1-5 Sweet Lips Voting District,Chester,956,893,47,8,1,1,6,334,97,237
470231032,7,1-2 Enville Voting District,Chester,1075,1019,27,5,1,9,14,404,109,289
470231048,7,2-1 Jacks Creek Voting District,Chester,1294,1102,89,61,4,12,26,457,120,333
470231044,7,1-6 Harmony Voting District,Chester,734,641,75,7,0,2,9,303,95,203
470231088,7,5 East Chester School Voting District,Chester,3262,2474,579,107,25,6,71,1188,421,755
470231052,7,2-4 Mifflin Voting District,Chester,1919,1730,126,26,4,6,27,730,214,509
470231092,7,6 Henderson City Hall Voting District,Chester,2552,2020,402,47,10,17,56,653,233,408
470231068,7,3-4 Masseyville Voting District,Chester,612,587,17,2,2,1,3,244,72,169
470231076,7,3-6 Deanburg Voting District,Chester,670,648,14,0,1,0,7,251,45,202
470231084,7,4 West Chester School Voting District,Chester,2600,2372,136,48,6,10,28,1230,256,960
470251104,2,Arthur Voting District,Claiborne,4119,4004,31,33,12,7,32,1434,405,1011
470251116,2,Clairfield Voting District,Claiborne,936,933,0,2,0,0,1,225,109,113
470251112,2,Big Spring Union Voting District,Claiborne,1404,1374,6,7,1,1,15,489,101,380
470251136,2,Harrogate Voting District,Claiborne,2670,2447,73,16,78,13,43,705,192,501
470251132,2,Goin Voting District,Claiborne,1426,1380,2,24,1,7,12,373,82,285
470251152,2,New Tazewell Voting District,Claiborne,4012,3833,40,51,14,9,65,1135,329,785
470251148,2,Lone Mountain Voting District,Claiborne,713,679,7,16,0,5,6,258,80,178
470251176,2,Vanbebber Springs Voting District,Claiborne,1480,1441,0,21,0,7,11,657,224,429
470251124,2,Cumberland Gap Voting District,Claiborne,700,629,21,3,23,4,20,200,60,133
470251172,2,Tazewell Voting District,Claiborne,4757,4563,68,38,20,6,62,1507,527,952
470251160,2,Sandlick Voting District,Claiborne,919,903,1,5,1,1,8,376,106,257
470251164,2,Shawanee Voting District,Claiborne,2053,2015,1,6,10,0,21,702,214,484
470251128,2,Gibson Hall Voting District,Claiborne,432,411,9,0,1,7,4,170,53,105
470251120,2,Clouds Voting District,Claiborne,2439,2386,7,9,2,11,24,699,216,475
470251140,2,Howard's Quarter Voting District,Claiborne,471,465,1,2,2,0,1,147,35,111
470251168,2,Springdale Voting District,Claiborne,1963,1926,12,8,2,2,13,675,192,470
470251144,2,Liberty Voting District,Claiborne,221,221,0,0,0,0,0,118,30,87
470251156,2,Rogers Mill Voting District,Claiborne,1498,1441,1,24,3,11,18,550,123,419
470271210,6,4-1 Maple Grove Voting District,Clay,543,537,0,3,0,0,3,212,92,116
470271224,6,5-3 Arcot/Beech Bethany Voting District,Clay,841,812,1,14,0,4,10,311,114,186
470271180,6,1 Dentons Cross Roads Voting District,Clay,1530,1489,6,21,1,1,12,610,195,400
470271220,6,5-1 Pea Ridge Voting District,Clay,728,668,30,8,3,2,17,310,158,144
470271196,6,3 Celina Voting District,Clay,1665,1535,55,47,3,3,22,605,335,261
470271212,6,4-2 Butlers Landing Voting District,Clay,930,903,7,6,0,3,11,394,181,204
470271190,6,2 Hermitage Springs Voting District,Clay,1624,1580,1,27,1,3,12,552,173,365
470291252,1,Centerview Voting District,Cocke,2915,2823,6,29,10,12,35,1131,263,845
470291276,1,Forest Hill Voting District,Cocke,1551,1489,12,23,3,4,20,566,148,414
470291304,1,Rankin Voting District,Cocke,700,660,10,21,0,0,9,245,56,187
470291244,1,Bridgeport Voting District,Cocke,1368,1288,39,7,4,5,25,527,142,377
470291296,1,Northport Voting District,Cocke,2756,2466,101,97,26,10,56,747,215,526
470291312,1,West End Voting District,Cocke,2153,1977,94,40,5,7,30,697,222,466
470291268,1,Edgemont Voting District,Cocke,2235,2083,21,53,10,11,57,815,245,555
470291264,1,Del Rio Voting District,Cocke,1357,1304,4,20,11,3,15,589,170,411
470291240,1,Houston Valley Voting District,Cocke,176,173,0,2,0,0,1,44,10,33
470291288,1,Long Creek Voting District,Cocke,1312,1260,12,18,5,2,15,406,87,315
470291280,1,Grassy Fork Voting District,Cocke,914,889,2,8,1,4,10,419,110,298
470291308,1,Smoky Mountain Voting District,Cocke,1951,1867,0,41,3,5,35,705,201,489
470291272,1,Edwina Voting District,Cocke,2728,2633,14,45,6,3,27,964,186,756
470291300,1,Parrottsville Voting District,Cocke,2208,2076,53,34,7,1,37,921,246,660
470291260,1,Cosby Voting District,Cocke,3660,3522,4,71,6,9,48,1281,344,908
470291292,1,Newport Grammar School Voting District,Cocke,2066,1875,117,24,4,11,35,863,247,608
470291248,1,Cocke County High Sch Voting District,Cocke,1730,1646,25,21,3,7,28,491,141,344
470291256,1,Central Voting District,Cocke,2360,2105,126,57,7,13,52,630,197,429
470291250,1,Armory Voting District,Cocke,1522,1462,19,17,13,6,5,440,110,324
470311352,6,05 Hillsboro Community Center Voting District,Coffee,2522,2403,10,70,8,7,24,959,343,602
470311350,6,12 North Coffee Elem School Voting District,Coffee,2210,2098,36,33,12,7,24,1010,312,683
470311346,6,09-2 Summitville Comm Center Voting District,Coffee,1174,1068,1,77,4,2,22,357,124,223
470311332,6,20 CC Senior Center Voting District,Coffee,2667,2359,137,98,15,11,47,1133,412,701
470311320,6,21 Wilson Ave. Church of Christ Voting District,Coffee,2270,2040,111,53,17,2,47,1198,407,768
470311340,6,18 First Christian Church Voting District,Coffee,2305,1987,122,89,50,4,53,877,314,541
470311348,6,14 Hickerson Fire Hall Voting District,Coffee,2258,2165,18,37,14,6,18,998,326,653
470311324,6,13-1 Blanton's Chapel Comm Center Voting District,Coffee,1166,1074,23,47,5,2,15,491,146,332
470311376,6,02 St. Paul United Methodist Church Voting District,Coffee,2124,1729,54,305,0,7,29,508,235,265
470311328,6,01 Ada Wright Center Voting District,Coffee,2101,1774,124,132,31,2,38,687,275,400
470311362,6,11 Fredonia Comm Center Voting District,Coffee,2774,2622,22,67,16,3,44,991,322,659
470311334,6,04 First Baptist Church Voting District,Coffee,2349,2140,60,73,32,4,40,914,334,561
470311330,6,03 Trinity Baptist Church Voting District,Coffee,3348,2919,104,198,56,6,65,1409,490,891
470311338,6,06 Tennessee Vocational Center Voting District,Coffee,2587,2439,11,99,14,5,19,866,270,568
470311364,6,08 New Union Fire Hall Voting District,Coffee,2895,2647,40,146,23,11,28,1270,364,891
470311336,6,07 Forrest Mill Church of Christ Activity Center Voting District,Coffee,2602,2472,14,72,12,13,19,1014,340,653
470311360,6,16 Lion's Club Voting District,Coffee,2369,2199,66,33,43,2,26,1493,409,1067
470311354,6,13-2 Schmeide/TMT Voting District,Coffee,1577,1471,21,36,27,3,19,711,175,517
470311342,6,09-1 Pocahontas Comm Center Voting District,Coffee,1511,1443,30,23,3,5,7,502,197,292
470311344,6,10-1 Goosepond Comm Center Voting District,Coffee,1291,1235,3,29,2,13,9,416,155,252
470311368,6,10-2 Noah Comm Center Voting District,Coffee,1371,1304,10,18,6,14,19,526,162,349
470311358,6,17 HOSC Voting District,Coffee,2569,2054,292,111,8,6,98,534,276,244
470311372,6,19 CD Stamps Center Voting District,Coffee,2160,1579,399,97,9,2,74,616,339,268
470311356,6,15 Grace Baptist Center Voting District,Coffee,2596,2318,112,64,59,8,35,1310,405,870
470331408,8,4 Voting District,Crockett,1280,1146,67,54,0,1,12,535,120,406
470331384,8,1 Voting District,Crockett,1213,1061,46,94,1,3,8,489,91,391
470331400,8,2 Voting District,Crockett,1150,1043,55,37,4,1,10,504,124,373
470331428,8,9 Voting District,Crockett,1572,1149,187,194,6,3,33,556,163,390
470331388,8,10 Voting District,Crockett,932,331,318,265,8,0,10,365,200,161
470331392,8,11 Voting District,Crockett,1245,1060,59,113,1,1,11,507,120,379
470331396,8,12 Voting District,Crockett,1209,979,204,17,1,0,8,599,194,397
470331412,8,5 Voting District,Crockett,993,407,478,87,0,0,21,491,356,132
470331404,8,3 Voting District,Crockett,1100,892,81,104,2,1,20,441,126,310
