GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
3504572,3,San Juan County Precinct 72,San Juan,1755,917,3,764,10,37,24,585,235,341
3504573,3,San Juan County Precinct 73,San Juan,1609,573,8,934,3,74,17,317,101,211
3504574,3,San Juan County Precinct 74,San Juan,3608,1757,13,1120,9,638,71,1044,333,698
3504575,3,San Juan County Precinct 75,San Juan,1802,782,13,654,4,313,36,606,193,404
3504576,3,San Juan County Precinct 76,San Juan,2736,1482,11,794,17,379,53,948,302,633
3504577,3,San Juan County Precinct 77,San Juan,2110,1284,14,573,1,193,45,878,225,645
350431,1,Sandoval County Precinct 1,Sandoval,3087,609,13,2318,13,112,22,1103,762,328
350432,1,Sandoval County Precinct 2,Sandoval,2539,313,8,2054,3,150,11,911,704,203
350433,1,Sandoval County Precinct 3,Sandoval,1082,249,8,777,0,38,10,584,414,165
350434,1,Sandoval County Precinct 4,Sandoval,1000,203,7,719,1,58,12,389,257,127
350435,1,Sandoval County Precinct 5,Sandoval,1825,1180,10,559,18,25,33,1228,771,439
350436,3,Sandoval County Precinct 6,Sandoval,811,193,3,505,0,100,10,357,250,103
350437,3,Sandoval County Precinct 7,Sandoval,712,92,8,527,1,80,4,295,220,71
350438,3,Sandoval County Precinct 8,Sandoval,735,7,0,96,1,619,12,341,317,20
350439,3,Sandoval County Precinct 9,Sandoval,2767,26,0,49,2,2674,16,663,630,30
3504310,3,Sandoval County Precinct 10,Sandoval,574,345,5,84,6,119,15,329,260,62
3504311,3,Sandoval County Precinct 11,Sandoval,1798,1252,7,486,22,8,23,1206,724,467
3504312,3,Sandoval County Precinct 12,Sandoval,1567,1069,17,415,14,24,28,1088,596,471
3504313,3,Sandoval County Precinct 13,Sandoval,1303,948,10,300,4,20,21,940,569,353
3504314,3,Sandoval County Precinct 14,Sandoval,741,3,0,16,1,719,2,301,280,21
3504315,3,Sandoval County Precinct 15,Sandoval,1815,2,1,24,0,1783,5,911,870,39
3504316,3,Sandoval County Precinct 16,Sandoval,387,139,0,213,1,33,1,158,95,62
3504317,3,Sandoval County Precinct 17,Sandoval,396,161,0,184,1,46,4,215,142,70
3504318,3,Sandoval County Precinct 18,Sandoval,579,444,3,109,4,9,10,402,218,173
3504319,3,Sandoval County Precinct 19,Sandoval,618,0,0,31,1,579,7,249,219,28
3504320,3,Sandoval County Precinct 20,Sandoval,3323,25,0,97,1,3185,15,614,583,30
3504321,3,Sandoval County Precinct 21,Sandoval,580,151,1,366,1,51,10,298,170,122
3504322,3,Sandoval County Precinct 22,Sandoval,728,240,5,302,5,162,14,304,165,134
3504323,3,Sandoval County Precinct 23,Sandoval,447,184,5,223,1,24,10,218,121,96
3504324,3,Sandoval County Precinct 24,Sandoval,734,16,1,19,0,686,12,340,282,57
3504325,3,Sandoval County Precinct 25,Sandoval,1359,22,2,14,0,1309,12,808,727,79
3504326,3,Sandoval County Precinct 26,Sandoval,587,14,0,21,0,545,7,255,209,44
3504327,3,Sandoval County Precinct 27,Sandoval,335,88,1,209,0,33,4,124,67,56
3504328,1,Sandoval County Precinct 28,Sandoval,667,519,5,115,9,2,17,396,190,200
3504329,1,Sandoval County Precinct 29,Sandoval,476,70,1,64,1,336,4,239,215,24
3504330,3,Sandoval County Precinct 30,Sandoval,1740,813,21,793,57,29,27,638,298,311
3504331,3,Sandoval County Precinct 31,Sandoval,1994,1119,35,717,48,43,32,1068,498,548
3504332,3,Sandoval County Precinct 32,Sandoval,741,473,18,225,4,15,6,472,216,248
3504333,3,Sandoval County Precinct 33,Sandoval,3288,1968,63,1024,48,107,78,1296,698,578
3504334,3,Sandoval County Precinct 34,Sandoval,981,664,30,210,22,28,27,618,289,323
3504335,3,Sandoval County Precinct 35,Sandoval,1546,923,18,516,18,32,39,781,401,367
3504336,3,Sandoval County Precinct 36,Sandoval,1418,932,33,385,19,30,19,1030,518,501
3504337,3,Sandoval County Precinct 37,Sandoval,1143,599,33,442,3,41,25,669,335,323
3504338,1,Sandoval County Precinct 38,Sandoval,1740,1028,55,584,17,24,32,931,483,438
3504339,3,Sandoval County Precinct 39,Sandoval,2949,1619,57,1082,49,64,78,1422,669,731
3504340,3,Sandoval County Precinct 40,Sandoval,1766,858,33,767,17,41,50,837,437,389
3504341,3,Sandoval County Precinct 41,Sandoval,1988,1188,52,631,24,47,46,1063,508,540
3504342,3,Sandoval County Precinct 42,Sandoval,1462,708,26,656,24,25,23,612,334,273
3504343,3,Sandoval County Precinct 43,Sandoval,1590,761,24,667,26,63,49,684,338,332
3504344,3,Sandoval County Precinct 44,Sandoval,2121,1235,50,705,22,61,48,1071,478,571
3504345,3,Sandoval County Precinct 45,Sandoval,2005,1055,45,778,19,61,47,908,476,417
3504346,3,Sandoval County Precinct 46,Sandoval,1776,861,29,789,12,45,40,671,369,286
3504347,3,Sandoval County Precinct 47,Sandoval,3099,1522,66,1302,37,77,95,811,404,395
3504348,3,Sandoval County Precinct 48,Sandoval,1321,744,36,437,31,50,23,772,366,398
3504349,3,Sandoval County Precinct 49,Sandoval,1247,702,18,454,22,24,27,725,339,372
3504350,3,Sandoval County Precinct 50,Sandoval,1500,845,12,525,35,45,38,703,349,352
3504351,3,Sandoval County Precinct 51,Sandoval,0,0,0,0,0,0,0,0,0,0
3504352,1,Sandoval County Precinct 52,Sandoval,590,361,8,190,6,11,14,310,164,139
3504353,3,Sandoval County Precinct 53,Sandoval,1744,1080,29,538,28,21,48,985,558,415
3504354,3,Sandoval County Precinct 54,Sandoval,1182,746,11,374,15,28,8,843,494,339
3504355,1,Sandoval County Precinct 55,Sandoval,1125,909,13,178,14,6,5,808,443,360
3504356,1,Sandoval County Precinct 56,Sandoval,675,505,5,139,11,9,6,538,327,196
3504357,1,Sandoval County Precinct 57,Sandoval,735,574,5,139,7,6,4,552,271,274
3504358,3,Sandoval County Precinct 58,Sandoval,2628,1620,30,849,31,45,53,1300,549,738
3504359,3,Sandoval County Precinct 59,Sandoval,503,316,13,150,3,7,14,314,135,177
3504360,3,Sandoval County Precinct 60,Sandoval,1522,724,77,588,39,46,48,573,287,278
3504361,3,Sandoval County Precinct 61,Sandoval,2913,1543,37,1099,48,98,88,813,394,411
3504362,3,Sandoval County Precinct 62,Sandoval,1456,972,59,324,39,22,40,818,347,454
3504363,3,Sandoval County Precinct 63,Sandoval,743,433,6,261,8,24,11,370,175,190
3504364,1,Sandoval County Precinct 64,Sandoval,1938,1246,47,529,55,27,34,1126,501,613
3504365,3,Sandoval County Precinct 65,Sandoval,2825,1105,74,1336,36,210,64,1030,583,441
3504366,3,Sandoval County Precinct 66,Sandoval,3625,1719,102,1501,82,136,85,1498,721,754
3504367,3,Sandoval County Precinct 67,Sandoval,2913,1384,74,1285,31,56,83,1229,698,519
3504368,3,Sandoval County Precinct 68,Sandoval,3476,1669,120,1499,53,62,73,838,454,383
3504369,3,Sandoval County Precinct 69,Sandoval,3412,1737,97,1343,47,102,86,1088,555,525
3504370,3,Sandoval County Precinct 70,Sandoval,1703,751,29,811,8,56,48,554,309,235
3504371,3,Sandoval County Precinct 71,Sandoval,1418,677,76,558,18,45,44,535,304,218
3504372,3,Sandoval County Precinct 72,Sandoval,3286,1632,155,1070,267,61,101,942,457,479
3504373,3,Sandoval County Precinct 73,Sandoval,1016,678,15,273,26,6,18,415,175,238
3504374,1,Sandoval County Precinct 74,Sandoval,1759,996,42,574,28,85,34,827,386,430
3504375,3,Sandoval County Precinct 75,Sandoval,926,478,28,360,21,26,13,353,170,182
3504376,1,Sandoval County Precinct 76,Sandoval,1355,1150,14,164,8,7,12,994,535,441
3504378,3,Sandoval County Precinct 78,Sandoval,351,291,0,43,3,12,2,228,94,128
3504379,3,Sandoval County Precinct 79,Sandoval,308,261,0,31,6,5,5,213,101,105
3504380,3,Sandoval County Precinct 80,Sandoval,2604,1298,84,1022,48,67,85,878,437,427
3504381,3,Sandoval County Precinct 81,Sandoval,1268,858,55,304,20,13,18,758,359,392
3504382,3,Sandoval County Precinct 82,Sandoval,1782,790,34,817,31,59,51,845,411,414
3504383,3,Sandoval County Precinct 83,Sandoval,1720,1209,40,365,44,16,46,883,377,498
3504384,3,Sandoval County Precinct 84,Sandoval,2919,1471,127,1123,53,62,83,752,399,332
3504385,3,Sandoval County Precinct 85,Sandoval,2115,945,21,998,40,58,53,704,332,371
3504386,3,Sandoval County Precinct 86,Sandoval,2039,1136,60,709,59,31,44,615,300,315
350252,2,Lea County Precinct 2,Lea,88,68,3,17,0,0,0,20,0,20
350253,2,Lea County Precinct 3,Lea,1319,753,11,531,8,8,8,511,119,388
3502510,2,Lea County Precinct 10,Lea,1948,971,45,900,4,10,18,591,125,461
3502511,2,Lea County Precinct 11,Lea,1570,350,26,1176,0,14,4,203,97,104
3502512,2,Lea County Precinct 12,Lea,1060,241,8,791,7,9,4,235,82,150
3502513,2,Lea County Precinct 13,Lea,2217,909,20,1255,11,8,14,670,181,482
3502514,2,Lea County Precinct 14,Lea,1989,577,38,1316,8,13,37,430,146,281
3502515,2,Lea County Precinct 15,Lea,2186,1237,35,869,9,18,18,896,152,738
3502516,2,Lea County Precinct 16,Lea,1048,277,8,738,3,2,20,234,106,123
3502517,2,Lea County Precinct 17,Lea,1272,300,33,899,1,27,12,270,84,181
3502518,2,Lea County Precinct 18,Lea,1063,521,26,509,1,0,6,232,40,188
3502520,2,Lea County Precinct 20,Lea,3787,2162,125,1375,7,87,31,0,0,0
3502521,2,Lea County Precinct 21,Lea,532,354,0,170,0,4,4,213,30,179
3502522,2,Lea County Precinct 22,Lea,1981,1393,100,406,50,13,19,836,134,691
3502523,2,Lea County Precinct 23,Lea,1642,1151,40,395,20,5,31,761,134,624
3502524,2,Lea County Precinct 24,Lea,879,646,20,197,7,4,5,524,96,424
3502525,2,Lea County Precinct 25,Lea,728,563,5,128,20,1,11,443,86,356
3502526,2,Lea County Precinct 26,Lea,2142,1289,25,756,27,16,29,681,116,562
3502527,2,Lea County Precinct 27,Lea,1331,857,19,426,4,10,15,513,75,433
3502528,2,Lea County Precinct 28,Lea,1014,627,26,319,22,8,12,352,87,262
3502529,2,Lea County Precinct 29,Lea,1828,978,86,720,12,12,20,499,120,374
3502530,2,Lea County Precinct 30,Lea,873,527,25,286,8,9,18,346,96,246
3502531,2,Lea County Precinct 31,Lea,2221,687,127,1365,7,17,18,491,213,276
3502532,2,Lea County Precinct 32,Lea,952,586,24,322,6,4,10,482,99,375
3502533,2,Lea County Precinct 33,Lea,1343,717,35,569,1,7,14,442,117,322
3502534,2,Lea County Precinct 34,Lea,979,251,45,663,2,9,9,204,85,114
3502535,2,Lea County Precinct 35,Lea,1413,263,55,1065,7,9,14,206,101,101
3502536,2,Lea County Precinct 36,Lea,1939,507,72,1325,5,14,16,400,141,253
3502541,2,Lea County Precinct 41,Lea,2173,1093,162,866,16,17,19,705,188,509
3502542,2,Lea County Precinct 42,Lea,1219,589,17,582,4,7,20,473,128,339
3502543,2,Lea County Precinct 43,Lea,1505,593,63,818,4,10,17,451,133,311
3502544,2,Lea County Precinct 44,Lea,1371,576,56,705,14,7,13,401,125,269
3502551,2,Lea County Precinct 51,Lea,1098,249,37,800,1,2,9,253,107,144
3502552,2,Lea County Precinct 52,Lea,3283,644,460,2128,7,17,27,578,336,238
3502553,2,Lea County Precinct 53,Lea,2301,344,296,1632,0,11,18,438,283,151
3502554,2,Lea County Precinct 54,Lea,1326,219,73,998,3,19,14,226,120,102
3502555,2,Lea County Precinct 55,Lea,1117,196,39,869,6,2,5,178,109,68
3502561,2,Lea County Precinct 61,Lea,1997,419,70,1488,0,10,10,388,197,186
3502562,2,Lea County Precinct 62,Lea,592,365,2,211,0,4,10,222,37,185
3502571,2,Lea County Precinct 71,Lea,1593,780,22,767,1,8,15,408,92,311
3502572,2,Lea County Precinct 72,Lea,1648,905,8,713,4,3,15,550,107,438
3502573,2,Lea County Precinct 73,Lea,1335,715,10,581,1,10,18,453,100,346
3502574,2,Lea County Precinct 74,Lea,825,396,2,417,2,3,5,290,54,234
350271,2,Lincoln County Precinct 1,Lincoln,375,269,0,100,1,2,3,231,57,171
350272,2,Lincoln County Precinct 2,Lincoln,466,196,2,256,0,5,7,153,76,72
350273,2,Lincoln County Precinct 3,Lincoln,1431,1171,2,229,2,9,18,800,242,536
350274,2,Lincoln County Precinct 4,Lincoln,648,524,1,114,1,2,6,498,159,330
350275,2,Lincoln County Precinct 5,Lincoln,1596,1314,7,254,6,3,12,1015,321,685
350276,2,Lincoln County Precinct 6,Lincoln,1278,1012,1,229,8,17,11,881,304,568
350277,2,Lincoln County Precinct 7,Lincoln,1966,1364,5,539,5,26,27,937,424,497
350278,2,Lincoln County Precinct 8,Lincoln,1506,1096,8,332,8,37,25,732,254,469
350279,2,Lincoln County Precinct 9,Lincoln,1956,1263,11,586,13,65,18,798,305,476
3502710,2,Lincoln County Precinct 10,Lincoln,985,399,4,499,5,72,6,274,110,162
3502711,2,Lincoln County Precinct 11,Lincoln,2147,929,10,1085,6,89,28,677,273,387
3502712,2,Lincoln County Precinct 12,Lincoln,710,366,1,326,1,7,9,307,108,191
3502713,2,Lincoln County Precinct 13,Lincoln,745,464,2,237,0,21,21,415,205,199
3502714,2,Lincoln County Precinct 14,Lincoln,969,662,7,278,0,9,13,430,150,270
3502715,2,Lincoln County Precinct 15,Lincoln,560,269,1,286,1,0,3,228,66,161
3502716,2,Lincoln County Precinct 16,Lincoln,218,145,2,69,0,1,1,143,51,91
3502717,2,Lincoln County Precinct 17,Lincoln,433,368,0,58,2,4,1,319,111,206
3502718,2,Lincoln County Precinct 18,Lincoln,895,522,6,331,2,22,12,270,115,155
3502719,2,Lincoln County Precinct 19,Lincoln,184,164,1,17,0,0,2,204,75,125
3502720,2,Lincoln County Precinct 20,Lincoln,351,308,0,38,4,0,1,37,12,25
3502721,2,Lincoln County Precinct 21,Lincoln,1078,795,3,247,7,16,10,342,117,221
350311,3,McKinley County Precinct 1,McKinley,2273,31,4,52,9,2143,34,399,312,85
350312,3,McKinley County Precinct 2,McKinley,608,17,0,39,0,543,9,164,120,41
350313,3,McKinley County Precinct 3,McKinley,1531,81,1,83,0,1335,31,170,98,69
350314,3,McKinley County Precinct 4,McKinley,978,3,0,18,0,940,17,381,325,51
350315,3,McKinley County Precinct 5,McKinley,1434,39,0,20,41,1323,11,709,554,148
350316,3,McKinley County Precinct 6,McKinley,2146,7,0,16,0,2105,18,756,606,142
350317,3,McKinley County Precinct 7,McKinley,1154,1,4,21,0,1121,7,473,387,80
350318,3,McKinley County Precinct 8,McKinley,737,8,1,14,0,706,8,230,183,42
350319,3,McKinley County Precinct 9,McKinley,1931,54,1,24,7,1831,14,723,564,150
3503110,3,McKinley County Precinct 10,McKinley,1276,70,8,19,10,1156,13,630,515,111
3503111,3,McKinley County Precinct 11,McKinley,406,1,0,9,0,393,3,227,169,55
3503112,3,McKinley County Precinct 12,McKinley,1248,38,2,39,1,1138,30,302,222,78
3503113,3,McKinley County Precinct 13,McKinley,866,5,2,7,1,836,15,296,231,60
3503114,3,McKinley County Precinct 14,McKinley,1767,106,0,104,1,1536,20,570,400,156
3503115,3,McKinley County Precinct 15,McKinley,2325,16,4,35,5,2257,8,662,542,114
3503116,3,McKinley County Precinct 16,McKinley,957,50,3,52,1,842,9,291,230,58
3503117,3,McKinley County Precinct 17,McKinley,1764,362,8,174,7,1171,42,671,403,253
3503118,3,McKinley County Precinct 18,McKinley,411,37,2,23,0,337,12,181,135,44
3503119,3,McKinley County Precinct 19,McKinley,1789,1,4,50,0,1728,6,568,461,105
3503120,3,McKinley County Precinct 20,McKinley,1684,52,2,75,1,1509,45,490,351,136
3503121,3,McKinley County Precinct 21,McKinley,1636,152,10,795,2,625,52,399,286,113
3503122,3,McKinley County Precinct 22,McKinley,1232,58,2,27,5,1131,9,311,229,80
3503123,3,McKinley County Precinct 23,McKinley,1330,4,1,4,0,1296,25,528,450,76
3503124,3,McKinley County Precinct 24,McKinley,1474,70,0,99,0,1286,19,479,359,119
3503125,3,McKinley County Precinct 25,McKinley,2224,213,4,73,5,1912,17,857,615,232
3503126,2,McKinley County Precinct 26,McKinley,604,353,1,60,3,160,27,345,115,221
3503127,2,McKinley County Precinct 27,McKinley,2620,36,3,97,5,2451,28,609,547,56
3503128,3,McKinley County Precinct 28,McKinley,1490,113,9,30,13,1307,18,329,291,35
3503129,2,McKinley County Precinct 29,McKinley,1494,4,0,18,0,1466,6,441,407,33
3503130,2,McKinley County Precinct 30,McKinley,2277,19,2,59,12,2173,12,612,534,70
3503131,3,McKinley County Precinct 31,McKinley,1418,260,15,328,17,737,61,356,203,151
3503132,3,McKinley County Precinct 32,McKinley,579,118,2,89,10,348,12,262,142,116
3503133,3,McKinley County Precinct 33,McKinley,2294,193,28,911,9,1110,43,509,379,126
3503134,3,McKinley County Precinct 34,McKinley,743,49,10,373,3,282,26,199,159,40
3503135,3,McKinley County Precinct 35,McKinley,1278,112,12,420,9,694,31,282,211,68
3503136,3,McKinley County Precinct 36,McKinley,485,47,4,92,1,331,10,117,88,29
3503137,3,McKinley County Precinct 37,McKinley,325,34,1,208,6,66,10,143,89,53
3503138,3,McKinley County Precinct 38,McKinley,930,57,12,467,4,378,12,228,181,45
3503139,3,McKinley County Precinct 39,McKinley,920,299,9,213,20,333,46,377,250,123
3503140,3,McKinley County Precinct 40,McKinley,726,181,10,181,3,333,18,240,163,72
3503141,3,McKinley County Precinct 41,McKinley,1316,162,10,592,10,511,31,394,274,111
3503142,3,McKinley County Precinct 42,McKinley,349,185,5,76,16,63,4,191,93,97
3503143,3,McKinley County Precinct 43,McKinley,1503,587,14,478,33,328,63,611,342,259
3503144,3,McKinley County Precinct 44,McKinley,463,291,4,103,22,20,23,313,125,186
3503145,3,McKinley County Precinct 45,McKinley,1035,319,35,215,104,325,37,369,161,207
3503146,3,McKinley County Precinct 46,McKinley,929,394,2,337,42,137,17,494,274,215
3503147,3,McKinley County Precinct 47,McKinley,998,56,7,239,4,677,15,187,140,44
3503148,3,McKinley County Precinct 48,McKinley,2647,249,14,791,14,1508,71,657,436,212
3503149,3,McKinley County Precinct 49,McKinley,1466,568,8,433,27,369,61,719,385,324
3503150,3,McKinley County Precinct 50,McKinley,349,76,0,76,3,177,17,118,72,46
3503152,3,McKinley County Precinct 52,McKinley,726,205,8,56,2,421,34,229,104,119
3503153,3,McKinley County Precinct 53,McKinley,917,3,0,4,0,902,8,337,290,44
3503154,3,McKinley County Precinct 54,McKinley,983,25,0,38,1,900,19,364,285,74
3503155,3,McKinley County Precinct 55,McKinley,764,50,0,28,0,684,2,256,182,69
3503156,3,McKinley County Precinct 56,McKinley,1033,454,19,202,57,262,39,444,224,219
3503157,3,McKinley County Precinct 57,McKinley,781,14,0,11,1,735,20,309,240,67
3503158,3,McKinley County Precinct 58,McKinley,1391,218,5,231,6,889,42,450,291,156
3503159,3,McKinley County Precinct 59,McKinley,478,177,5,145,6,125,20,229,135,90
350351,2,Otero County Precinct 1,Otero,4940,1051,42,3756,15,48,28,323,211,108
350352,2,Otero County Precinct 2,Otero,52,32,0,16,4,0,0,29,3,22
350353,2,Otero County Precinct 3,Otero,60,46,0,12,0,1,1,29,0,29
350354,2,Otero County Precinct 4,Otero,84,76,0,7,0,0,1,72,9,63
350355,2,Otero County Precinct 5,Otero,366,302,0,53,3,3,5,201,54,143
350356,2,Otero County Precinct 6,Otero,228,209,1,11,1,0,6,116,22,92
350357,2,Otero County Precinct 7,Otero,360,308,3,46,1,1,1,209,44,164
350358,2,Otero County Precinct 8,Otero,1961,1716,3,184,13,14,31,1219,369,822
350359,2,Otero County Precinct 9,Otero,953,783,3,135,6,4,22,581,196,372
3503510,2,Otero County Precinct 10,Otero,2683,1890,11,716,22,23,21,1332,465,837
3503511,2,Otero County Precinct 11,Otero,3613,95,10,374,3,3078,53,513,407,100
3503512,2,Otero County Precinct 12,Otero,1710,1034,14,553,20,61,28,722,269,436
3503513,2,Otero County Precinct 13,Otero,1406,536,7,779,1,58,25,578,288,275
3503514,2,Otero County Precinct 14,Otero,2257,1260,20,886,7,34,50,879,301,571
3503515,2,Otero County Precinct 15,Otero,2039,1136,13,799,20,31,40,706,216,477
3503516,2,Otero County Precinct 16,Otero,3068,1972,334,470,103,28,161,236,107,128
3503517,2,Otero County Precinct 17,Otero,2851,1483,163,1050,59,30,66,802,362,430
3503518,2,Otero County Precinct 18,Otero,4499,3165,193,844,142,39,116,1858,651,1176
3503519,2,Otero County Precinct 19,Otero,775,144,44,549,7,18,13,312,235,75
3503520,2,Otero County Precinct 20,Otero,670,217,57,348,11,17,20,271,172,98
3503521,2,Otero County Precinct 21,Otero,2654,1647,158,678,53,33,85,919,359,551
3503522,2,Otero County Precinct 22,Otero,724,427,41,215,14,8,19,316,144,164
3503523,2,Otero County Precinct 23,Otero,900,422,50,391,10,5,22,405,204,195
3503524,2,Otero County Precinct 24,Otero,1775,1110,85,495,20,12,53,880,317,552
3503525,2,Otero County Precinct 25,Otero,1088,704,46,283,29,6,20,596,185,403
3503526,2,Otero County Precinct 26,Otero,1145,598,81,389,19,4,54,429,208,214
3503527,2,Otero County Precinct 27,Otero,996,632,40,262,21,12,29,551,206,339
3503528,2,Otero County Precinct 28,Otero,2136,1416,70,539,29,18,64,919,331,577
3503529,2,Otero County Precinct 29,Otero,2625,1917,106,484,49,14,55,851,315,526
3503530,2,Otero County Precinct 30,Otero,890,525,18,303,8,17,19,370,157,205
3503531,2,Otero County Precinct 31,Otero,826,442,28,324,2,13,17,311,124,179
3503532,2,Otero County Precinct 32,Otero,1059,567,43,383,13,11,42,382,195,183
3503533,2,Otero County Precinct 33,Otero,1072,592,39,392,11,5,33,440,190,243
3503534,2,Otero County Precinct 34,Otero,1161,612,61,432,11,13,32,324,137,183
3503535,2,Otero County Precinct 35,Otero,1814,1435,29,271,17,16,46,786,232,532
3503536,2,Otero County Precinct 36,Otero,1427,839,79,430,34,19,26,496,225,269
3503537,2,Otero County Precinct 37,Otero,926,550,35,278,32,5,26,399,146,242
3503538,2,Otero County Precinct 38,Otero,265,162,0,79,0,19,5,114,48,64
3503539,2,Otero County Precinct 39,Otero,1107,696,47,312,14,5,33,599,218,372
3503540,2,Otero County Precinct 40,Otero,829,593,45,134,19,5,33,476,144,324
3503541,2,Otero County Precinct 41,Otero,3803,375,29,3364,4,9,22,215,144,71
350611,2,Valencia County Precinct 1,Valencia,776,255,10,388,4,107,12,305,155,150
350612,2,Valencia County Precinct 2,Valencia,2835,772,17,1955,12,49,30,1045,655,376
350613,2,Valencia County Precinct 3,Valencia,1022,353,1,615,7,34,12,526,277,243
350614,2,Valencia County Precinct 4,Valencia,1304,739,4,509,11,31,10,729,304,412
350615,2,Valencia County Precinct 5,Valencia,2215,850,12,1250,18,57,28,1075,529,529
350616,1,Valencia County Precinct 6,Valencia,2064,947,8,1059,15,17,18,1049,561,471
350617,2,Valencia County Precinct 7,Valencia,3216,1177,36,1930,7,38,28,1313,646,653
350618,2,Valencia County Precinct 8,Valencia,3917,1437,24,2322,24,62,48,1317,689,612
350619,2,Valencia County Precinct 9,Valencia,953,502,1,407,0,36,7,549,247,294
3506110,2,Valencia County Precinct 10,Valencia,1272,547,2,693,1,19,10,520,283,231
3506111,2,Valencia County Precinct 11,Valencia,928,586,2,318,6,14,2,608,209,392
3506112,2,Valencia County Precinct 12,Valencia,1631,577,16,992,3,20,23,804,421,372
3506113,2,Valencia County Precinct 13,Valencia,824,28,2,109,0,670,15,278,230,45
3506114,2,Valencia County Precinct 14,Valencia,1573,558,16,928,6,45,20,690,380,306
3506115,2,Valencia County Precinct 15,Valencia,1265,457,8,727,3,51,19,408,214,192
3506116,1,Valencia County Precinct 16,Valencia,3671,741,13,2813,11,72,21,709,433,275
3506117,2,Valencia County Precinct 17,Valencia,3190,1131,59,1848,31,64,57,1197,642,524
3506118,2,Valencia County Precinct 18,Valencia,971,653,3,283,1,20,11,663,255,401
3506119,2,Valencia County Precinct 19,Valencia,1876,720,53,971,5,110,17,461,179,274
3506120,2,Valencia County Precinct 20,Valencia,499,174,5,313,3,2,2,298,129,167
3506121,2,Valencia County Precinct 21,Valencia,2512,884,15,1550,13,23,27,1046,629,400
3506122,1,Valencia County Precinct 22,Valencia,1113,458,32,581,5,19,18,249,138,86
3506123,2,Valencia County Precinct 23,Valencia,2543,806,12,1626,20,43,36,999,598,394
3506124,2,Valencia County Precinct 24,Valencia,1567,68,0,1477,0,4,18,263,160,103
3506125,2,Valencia County Precinct 25,Valencia,1161,252,6,862,1,23,17,323,215,105
3506126,2,Valencia County Precinct 26,Valencia,802,239,10,531,0,12,10,445,318,125
3506127,2,Valencia County Precinct 27,Valencia,2773,1033,42,1604,4,51,39,971,513,442
3506128,1,Valencia County Precinct 28,Valencia,4552,1074,32,3323,12,65,46,896,532,348
3506129,2,Valencia County Precinct 29,Valencia,2125,1152,35,882,12,16,28,1070,532,516
3506130,2,Valencia County Precinct 30,Valencia,2479,1169,66,1174,8,26,36,1075,550,520
3506131,2,Valencia County Precinct 31,Valencia,2412,855,26,1475,2,32,22,884,488,386
3506132,2,Valencia County Precinct 32,Valencia,2148,749,21,1301,5,32,40,905,496,399
3506133,2,Valencia County Precinct 33,Valencia,1158,318,13,796,4,14,13,301,177,119
3506134,2,Valencia County Precinct 34,Valencia,559,296,10,243,3,6,1,324,169,146
3506135,2,Valencia County Precinct 35,Valencia,1158,343,9,796,2,6,2,449,261,181
3506136,2,Valencia County Precinct 36,Valencia,788,334,1,426,10,10,7,370,199,166
3506137,2,Valencia County Precinct 37,Valencia,1743,628,55,953,11,67,29,428,213,207
3506138,2,Valencia County Precinct 38,Valencia,1628,770,15,778,8,27,30,663,332,310
3506139,2,Valencia County Precinct 39,Valencia,2971,1398,58,1377,32,43,63,1031,571,458
3506140,2,Valencia County Precinct 40,Valencia,1901,696,24,1131,5,34,11,757,385,370
3506141,2,Valencia County Precinct 41,Valencia,2474,1008,65,1289,21,46,45,906,452,436
350011,3,Bernalillo County Precinct 1,Bernalillo,1657,732,70,706,35,59,55,573,278,292
350012,1,Bernalillo County Precinct 2,Bernalillo,1179,686,33,422,18,5,15,738,351,380
350013,1,Bernalillo County Precinct 3,Bernalillo,1634,853,39,585,42,71,44,825,462,348
350014,1,Bernalillo County Precinct 4,Bernalillo,847,577,0,241,16,3,10,587,307,277
350015,1,Bernalillo County Precinct 5,Bernalillo,824,485,0,312,10,7,10,577,346,224
350016,1,Bernalillo County Precinct 6,Bernalillo,1658,901,5,702,7,20,23,1053,590,459
350017,1,Bernalillo County Precinct 7,Bernalillo,2503,820,20,1500,12,111,40,1093,694,389
350018,1,Bernalillo County Precinct 8,Bernalillo,510,215,2,271,8,10,4,318,183,130
350019,1,Bernalillo County Precinct 9,Bernalillo,1451,436,8,946,2,44,15,530,335,190
3500110,1,Bernalillo County Precinct 10,Bernalillo,1814,739,30,861,16,128,40,708,408,294
3500111,1,Bernalillo County Precinct 11,Bernalillo,1415,604,2,765,3,16,25,860,610,239
3500112,1,Bernalillo County Precinct 12,Bernalillo,1183,523,5,622,3,13,17,716,486,223
3500113,1,Bernalillo County Precinct 13,Bernalillo,913,625,6,255,5,8,14,676,413,251
3500114,1,Bernalillo County Precinct 14,Bernalillo,1764,598,24,1042,12,66,22,670,431,230
3500115,1,Bernalillo County Precinct 15,Bernalillo,1723,755,22,843,9,78,16,737,434,289
3500116,1,Bernalillo County Precinct 16,Bernalillo,1042,406,1,606,4,12,13,464,290,168
3500117,1,Bernalillo County Precinct 17,Bernalillo,1560,686,5,815,16,23,15,894,566,318
3500118,1,Bernalillo County Precinct 18,Bernalillo,1361,417,8,908,3,10,15,751,499,242
